condition,block_A,block_B,yield
9,19,7,40.2149787290399
9,19,8,43.9878807655899
9,19,9,24.3628841046072
10,0,0,29.56460792028805
10,0,1,59.53474150277955
10,0,2,60.627805888631634
10,0,3,58.32056854883366
10,0,4,41.07021121755782
10,0,5,54.67583647312391
10,0,6,24.728156107931078
10,0,7,47.80641612472835
10,0,8,47.79819229788149
10,0,9,44.81315037557247
10,1,0,36.5520576026248
10,1,1,54.41300030823884
10,1,2,55.610131681722166
10,1,3,49.02372947411045
10,1,4,43.69547700767243
10,1,5,71.56709512454654
10,1,6,57.530640506440335
10,1,7,71.11072727989868
10,1,8,45.29395089825314
10,1,9,38.91604273276117
10,2,0,55.45110715002115
10,2,1,45.611129075706955
10,2,2,58.70782513436179
10,2,3,74.24495781535975
10,2,4,66.98371951272982
10,2,5,51.65663164879817
10,2,6,74.15041166371827
10,2,7,47.04613184388019
10,2,8,42.28218166452038
10,2,9,27.47753468105858
10,3,0,56.61651574150971
10,3,1,58.44987354406298
10,3,2,65.59485513504683
10,3,3,48.14521101894683
10,3,4,63.818013724579984
10,3,5,29.64869253680816
10,3,6,55.24689922812583
10,3,7,58.84209448103363
10,3,8,44.44381819916235
10,3,9,60.70259761636686
10,4,0,79.53969898452604
10,4,1,52.58859480858127
10,4,2,53.8120884257733
10,4,3,51.76032662792049
10,4,4,62.71090837997739
10,4,5,72.92959026500036
10,4,6,48.81789689775758
10,4,7,47.89620948273114
10,4,8,43.3632560765842
10,4,9,34.96020376503049
10,5,0,36.90200254679107
10,5,1,64.54897813639239
10,5,2,61.11537929757333
10,5,3,32.90491455939169
10,5,4,69.71837598895515
10,5,5,44.56500402366181
10,5,6,46.78693004691068
10,5,7,46.145376611762565
10,5,8,67.72293487388215
10,5,9,61.16536571875353
10,6,0,40.17969663378831
10,6,1,70.46382701740606
10,6,2,50.71207078019611
10,6,3,50.22718069211286
10,6,4,64.91274515786584
10,6,5,56.59470953487637
10,6,6,72.14014417048823
10,6,7,75.17762956930169
10,6,8,64.13365319440035
10,6,9,46.99713442920519
10,7,0,52.03698805788679
10,7,1,58.43057665212689
10,7,2,68.10373864636222
10,7,3,45.30111876017699
10,7,4,45.32268594054687
10,7,5,57.48588263654548
10,7,6,42.99062621662907
10,7,7,55.922868245683
10,7,8,55.505544266106035
10,7,9,75.04941894721931
10,8,0,46.37696137701161
10,8,1,62.61861845605491
10,8,2,47.47608757279639
10,8,3,68.78152621494252
10,8,4,47.116586273671366
10,8,5,47.55831076189243
10,8,6,82.02713964340612
10,8,7,58.256568030840974
10,8,8,67.6222498961049
10,8,9,84.65654240145776
10,9,0,44.09632065880041
10,9,1,59.91157959743535
10,9,2,43.604899169108194
10,9,3,49.41192930857245
10,9,4,73.66972858161749
10,9,5,48.73091364873526
10,9,6,79.64722937994809
10,9,7,61.006704187592966
10,9,8,53.73390415869714
10,9,9,63.417043758511895
10,10,0,58.51925401038229
10,10,1,52.184849674998425
10,10,2,62.57787608868508
10,10,3,48.76025853020654
10,10,4,53.55871463049885
10,10,5,56.871710205554
10,10,6,65.78015465709967
10,10,7,46.88904931285907
10,10,8,64.08385081923149
10,10,9,68.61145920593069
10,11,0,40.94243763451949
10,11,1,60.69334870121907
10,11,2,65.29589976365176
10,11,3,57.03416611835274
10,11,4,82.4250040618883
10,11,5,72.70688823956371
10,11,6,81.286091554911
10,11,7,62.990743002272524
10,11,8,75.16449524610327
10,11,9,76.84840195151928
10,12,0,44.905052706529794
10,12,1,58.35072344751989
10,12,2,40.383043042220514
10,12,3,65.0355519325162
10,12,4,65.49825391229707
10,12,5,60.89457459569918
10,12,6,63.51887190235625
10,12,7,51.30330150166782
10,12,8,77.13436509021886
10,12,9,56.07731280368813
10,13,0,49.78025368719432
10,13,1,58.46647461920021
10,13,2,27.18813030933361
10,13,3,58.63380800129689
10,13,4,73.14280430167017
10,13,5,56.32324624921126
10,13,6,49.127538178571726
10,13,7,73.08380505157398
10,13,8,88.31518279641384
10,13,9,51.28677490842634
10,14,0,34.790698780025195
10,14,1,70.09511645100037
10,14,2,40.72320488521065
10,14,3,43.50786459004478
10,14,4,52.795577784718304
10,14,5,63.731885182798045
10,14,6,71.70506673270827
10,14,7,64.8470952518552
10,14,8,69.58840865555182
10,14,9,72.56595980465114
10,15,0,48.715446858504755
10,15,1,32.197543834055296
10,15,2,48.83034261508335
10,15,3,46.97705744825005
10,15,4,38.90335757584572
10,15,5,66.03202905507885
10,15,6,46.67433732861482
10,15,7,67.37417759560589
10,15,8,55.07697941135997
10,15,9,52.12272189360391
10,16,0,41.30924694226249
10,16,1,38.16565966889749
10,16,2,40.078247316195544
10,16,3,62.00883417930697
10,16,4,78.66801549412872
10,16,5,69.52159818639618
10,16,6,47.64571731586234
10,16,7,61.9173362969889
10,16,8,75.42635078418115
10,16,9,76.95912493318549
10,17,0,21.116140161594622
10,17,1,21.29833311390058
10,17,2,22.39352407385946
10,17,3,40.594307920998965
10,17,4,41.32135793452492
10,17,5,55.41319422552164
10,17,6,51.29893721462332
10,17,7,55.44700676289821
10,17,8,49.21555428081007
10,17,9,73.7363886769233
10,18,0,46.36378817880169
10,18,1,28.138705714526058
10,18,2,44.1679955020931
10,18,3,41.12126191099626
10,18,4,43.78065108532036
10,18,5,47.78497435865564
10,18,6,43.73870229217676
10,18,7,62.93495811397661
10,18,8,53.77470477830168
10,18,9,61.36063415612494
10,19,0,36.680099380090184
10,19,1,32.27780612305533
10,19,2,23.61235388147989
10,19,3,23.19633356244202
10,19,4,49.685460835336656
10,19,5,25.30601682040376
10,19,6,29.767758581536203
10,19,7,41.48211670679418
10,19,8,42.26528397175293
10,19,9,34.017324480523634
11,0,0,56.4599861961816
11,0,1,83.55365555210058
11,0,2,89.79647499861734
11,0,3,67.32726834229638
11,0,4,56.713357938854045
11,0,5,47.277064959697
11,0,6,53.649137504261866
11,0,7,37.46104948396212
11,0,8,39.534659844709154
11,0,9,39.27243962280818
11,1,0,61.438600164166814
11,1,1,55.06509077077371
11,1,2,67.14959299850588
11,1,3,54.74828075926386
11,1,4,53.82344683349827
11,1,5,52.90843185264755
11,1,6,66.38843770416156
11,1,7,68.8587675833971
11,1,8,40.4117062325511
11,1,9,58.31046787476082
11,2,0,79.25940055546941
11,2,1,54.4395822588126
11,2,2,63.16955136364606
11,2,3,76.29848360529881
11,2,4,68.70176580627754
11,2,5,75.60922883662772
11,2,6,61.83372939202945
11,2,7,44.10504798547168
11,2,8,66.40397919684592
11,2,9,42.317057383274
11,3,0,77.32745483577246
11,3,1,71.74872482228159
11,3,2,80.45062452402371
11,3,3,81.13676245502177
11,3,4,68.05137159792662
11,3,5,59.53308225160541
11,3,6,33.60956718471098
11,3,7,40.11938333519572
11,3,8,43.98327648842801
11,3,9,56.171732945901496
11,4,0,62.54875285548431
11,4,1,80.45487015993422
11,4,2,47.62462690088459
11,4,3,53.203462556535484
11,4,4,61.57540917141539
11,4,5,60.69029952013003
11,4,6,50.926663400840035
11,4,7,53.749263659658084
11,4,8,55.99505154691001
11,4,9,49.788616265498106
11,5,0,63.750277777616425
11,5,1,56.643007534568845
11,5,2,58.94270535400307
11,5,3,65.71421882058692
11,5,4,56.78520147234494
11,5,5,63.5393304329715
11,5,6,58.08307436452287
11,5,7,60.467220696969946
11,5,8,57.22172982735171
11,5,9,60.66696083888565
11,6,0,83.08954750018232
11,6,1,58.95751426209957
11,6,2,62.57665506676815
11,6,3,68.41129735275887
11,6,4,50.00616298990232
11,6,5,49.136446409686506
11,6,6,50.33870253093926
11,6,7,56.25530796541558
11,6,8,52.00380941087287
11,6,9,56.71785484499041
11,7,0,72.22184038122315
11,7,1,49.48465315342881
11,7,2,67.03171522615742
11,7,3,52.382591531444945
11,7,4,49.80116554794255
11,7,5,47.49759761745367
11,7,6,53.35939833179815
11,7,7,58.903019837100615
11,7,8,58.850091830883414
11,7,9,57.6309171565015
11,8,0,77.74989462539462
11,8,1,43.70018716013294
11,8,2,41.836840217891776
11,8,3,50.28381075463353
11,8,4,64.97441387006656
11,8,5,42.38677544915332
11,8,6,68.13935192168115
11,8,7,59.82615585526484
11,8,8,52.24575130950172
11,8,9,72.7320069861938
11,9,0,70.3219975222084
11,9,1,46.030262637538314
11,9,2,69.77096561665476
11,9,3,60.827626502117326
11,9,4,64.55270968736635
11,9,5,82.16190487503896
11,9,6,57.002868167065124
11,9,7,66.6446194739066
11,9,8,70.77693072841814
11,9,9,69.14826257194196
11,10,0,44.04133502955956
11,10,1,43.2208944496901
11,10,2,31.780134223842598
11,10,3,54.61083070695659
11,10,4,52.390923346826014
11,10,5,58.54396960247327
11,10,6,68.35640097739095
11,10,7,73.70669661608169
11,10,8,67.55469398964006
11,10,9,69.15859391890467
11,11,0,38.95079208959543
11,11,1,51.40951111835793
11,11,2,53.84405856140718
11,11,3,59.96052543976138
11,11,4,40.42407071338791
11,11,5,62.4869144259428
11,11,6,76.77058611491265
11,11,7,74.31332430981767
11,11,8,51.43705080780203
11,11,9,62.79501681055044
11,12,0,25.72154466996145
11,12,1,47.10433128679627
11,12,2,56.43408710554585
11,12,3,64.14645110027443
11,12,4,65.63689029102457
11,12,5,71.16059291236932
11,12,6,69.9947385037588
11,12,7,58.6942722573739
11,12,8,66.18210588374697
11,12,9,66.19644475115454
11,13,0,34.399857699033944
11,13,1,54.27977333459477
11,13,2,55.71721317644433
11,13,3,48.399752474968835
11,13,4,53.98160830608462
11,13,5,59.401555423999284
11,13,6,60.99413891986132
11,13,7,54.77667487265177
11,13,8,61.498295547994616
11,13,9,67.5447597882692
11,14,0,29.705565747213768
11,14,1,31.706120709304603
11,14,2,33.453162788434334
11,14,3,55.350298347265124
11,14,4,60.38272151819768
11,14,5,52.88652606870323
11,14,6,61.14046650434376
11,14,7,57.54377284082963
11,14,8,34.50279196852356
11,14,9,73.41439384398049
11,15,0,39.26206983492611
11,15,1,44.425483226033194
11,15,2,35.31899700203944
11,15,3,58.500997667418666
11,15,4,45.01881088962061
11,15,5,40.806610736359325
11,15,6,59.601837619037155
11,15,7,57.62507223050307
11,15,8,68.55940455152567
11,15,9,61.97193242028685
11,16,0,35.01198876830417
11,16,1,47.15891307865165
11,16,2,24.43536084489673
11,16,3,38.42490682771325
11,16,4,52.92292784968017
11,16,5,32.29696048821843
11,16,6,52.53269519592
11,16,7,40.87275690179258
11,16,8,47.62254357818989
11,16,9,61.52061828749225
11,17,0,28.94799365681094
11,17,1,38.7127535607686
11,17,2,40.51491463845144
11,17,3,48.10916743540963
11,17,4,31.81678495231604
11,17,5,44.853172562516804
11,17,6,44.80142935812166
11,17,7,48.91336421409563
11,17,8,57.777640931873364
11,17,9,55.59231858868083
11,18,0,35.34249138920575
11,18,1,42.10753508009879
11,18,2,42.01117406614735
11,18,3,35.71935681362148
11,18,4,49.673629684004375
11,18,5,43.11286787525695
11,18,6,30.21194373387397
11,18,7,25.97494689054708
11,18,8,55.02548981618824
11,18,9,46.54669061485903
11,19,0,35.077155472197916
11,19,1,23.52741728823054
11,19,2,50.826242589966874
11,19,3,31.05410545462666
11,19,4,37.79526932945762
11,19,5,37.14021537279656
11,19,6,33.25687572819208
11,19,7,41.65228003109384
11,19,8,43.8193183605868
11,19,9,43.82569961584763
12,0,0,69.99373399837395
12,0,1,75.89954855543198
12,0,2,63.32390293290106
12,0,3,49.99881101033102
12,0,4,51.17568826985316
12,0,5,57.19535823517842
12,0,6,56.201667656409846
12,0,7,57.818975334467424
12,0,8,43.23197317605937
12,0,9,45.296379075106444
12,1,0,63.591789571258516
12,1,1,59.32900810741258
12,1,2,69.49250406718893
12,1,3,70.33549067087888
12,1,4,72.70642053531124
12,1,5,58.71231444236854
12,1,6,64.68740380120978
12,1,7,54.185589229516715
12,1,8,35.528194000059635
12,1,9,46.55940512152503
12,2,0,75.81489260194981
12,2,1,67.12866509399562
12,2,2,71.55857040134816
12,2,3,70.593132728232
12,2,4,61.19641618011495
12,2,5,79.73525369229397
12,2,6,48.405528058311134
12,2,7,43.74581290698189
12,2,8,48.49088116816217
12,2,9,36.59686197040799
12,3,0,60.01807408755039
12,3,1,57.52928553149286
12,3,2,73.79182318403872
12,3,3,59.816876793297865
12,3,4,75.81391473421975
12,3,5,50.34209955267386
12,3,6,56.58748021108353
12,3,7,66.72576047552347
12,3,8,46.04101829560223
12,3,9,52.10936263558303
12,4,0,63.25090792977133
12,4,1,71.86332136066092
12,4,2,60.92992634838295
12,4,3,64.54336896334301
12,4,4,62.111302912185465
12,4,5,61.17511096536642
12,4,6,59.66585847719376
12,4,7,44.27366397025053
12,4,8,56.485412513575405
12,4,9,48.5050201695228
12,5,0,60.29912755184347
12,5,1,78.30416076114233
12,5,2,51.914670020745824
12,5,3,75.2088400620022
12,5,4,53.570047924885166
12,5,5,54.47730227031201
12,5,6,49.74423040580434
12,5,7,64.97587902021272
12,5,8,63.0517229046098
12,5,9,63.003856372950196
12,6,0,57.81366715582968
12,6,1,73.74948256691269
12,6,2,54.932966603456265
12,6,3,68.02404768742676
12,6,4,55.961858360550146
12,6,5,65.4230534063719
12,6,6,62.10000148091972
12,6,7,64.33226593780921
12,6,8,67.49557595992113
12,6,9,63.474823389289604
12,7,0,56.92847438817519
12,7,1,49.01243947016917
12,7,2,58.45825488656702
12,7,3,66.37813505399153
12,7,4,46.26596940250375
12,7,5,65.08683064631845
12,7,6,63.315500124391335
12,7,7,54.34173802330824
12,7,8,61.63325427391442
12,7,9,61.59706884147179
12,8,0,51.978835187284766
12,8,1,49.31439588008746
12,8,2,57.30031072758054
12,8,3,54.694881561688725
12,8,4,63.739122646164326
12,8,5,59.48652976149179
12,8,6,62.559087570987394
12,8,7,64.01853888385189
12,8,8,58.55720807764611
12,8,9,50.56847386998381
12,9,0,42.268005934605526
12,9,1,62.04399524418002
12,9,2,70.1668963152366
12,9,3,54.296529478197485
12,9,4,64.75223043083592
12,9,5,57.508648675149075
12,9,6,42.85819877654228
12,9,7,56.32836553777085
12,9,8,62.35519931208825
12,9,9,53.918021545854366
12,10,0,59.52821792950288
12,10,1,40.49919168822897
12,10,2,62.20985955365261
12,10,3,46.44051574904549
12,10,4,50.0266199127952
12,10,5,51.01974560856893
12,10,6,56.24752036127917
12,10,7,62.05914429217504
12,10,8,45.16751057559446
12,10,9,58.190205161775744
12,11,0,49.34253837854719
12,11,1,30.949227609943353
12,11,2,34.21003280647726
12,11,3,44.06330779891044
12,11,4,44.29371036383048
12,11,5,64.46395073199932
12,11,6,64.36403105860055
12,11,7,57.36483512136318
12,11,8,52.7433252217276
12,11,9,58.904301189723064
12,12,0,53.42118573631577
12,12,1,54.45153391324236
12,12,2,53.088391342356125
12,12,3,45.64462980966352
12,12,4,57.14342658105957
12,12,5,52.897224922548524
12,12,6,75.54459412410586
12,12,7,52.23717903584297
12,12,8,49.3244664202225
12,12,9,56.394576043884385
12,13,0,34.77904485104716
12,13,1,43.17584268701164
12,13,2,35.91799708512
12,13,3,47.79622478677058
12,13,4,64.35333919885288
12,13,5,47.820651517160975
12,13,6,65.62460606972512
12,13,7,62.41540128167392
12,13,8,54.0133259617679
12,13,9,76.57274492590108
12,14,0,29.24283626987455
12,14,1,29.115257614819768
12,14,2,39.64185500981648
12,14,3,34.324952019437035
12,14,4,54.64247118723418
12,14,5,47.57319060776008
12,14,6,57.64060270040415
12,14,7,52.47071652937942
12,14,8,52.28821974052199
12,14,9,60.613699299331394
12,15,0,35.1056023671051
12,15,1,50.903696460712986
12,15,2,41.215446963518744
12,15,3,53.25239718275938
12,15,4,62.140968339565994
12,15,5,28.402974623092692
12,15,6,41.51705249568043
12,15,7,60.973779556296115
12,15,8,61.68853021032131
12,15,9,52.96880190531059
12,16,0,34.898466122592495
12,16,1,39.48007417387411
12,16,2,39.978812226672424
12,16,3,44.27898894134092
12,16,4,46.53986397745274
12,16,5,36.67500266430794
12,16,6,50.66206727354354
12,16,7,38.52876326358672
12,16,8,46.57534385800828
12,16,9,60.91577791311028
12,17,0,33.53798735016423
12,17,1,34.14943690996895
12,17,2,27.54044976225384
12,17,3,52.256873785660076
12,17,4,33.32037585120943
12,17,5,19.27089965142337
12,17,6,39.77001613041478
12,17,7,52.86319973413332
12,17,8,53.48636958432363
12,17,9,44.28784264776614
12,18,0,31.23750925946967
12,18,1,37.104623094498216
12,18,2,42.00662760485946
12,18,3,37.62282340493998
12,18,4,41.973343227204154
12,18,5,41.10358195554804
12,18,6,49.12494392681328
12,18,7,25.79690946293825
12,18,8,37.457429208850776
12,18,9,42.60675626402824
12,19,0,39.29389685962707
12,19,1,24.32735509000193
12,19,2,24.81545960881906
12,19,3,42.8495365053343
12,19,4,56.75883403631402
12,19,5,34.18209217971433
12,19,6,25.32898840625279
12,19,7,34.09076299359662
12,19,8,38.36584203678126
12,19,9,22.15121877873507
13,0,0,67.67083345811209
13,0,1,73.86046265973366
13,0,2,71.17965952172904
13,0,3,57.672100496580505
13,0,4,52.189151494908344
13,0,5,62.621598176460694
13,0,6,62.55559824450532
13,0,7,60.36503387851084
13,0,8,54.661643491832834
13,0,9,56.792817357788664
13,1,0,70.09404907802345
13,1,1,84.44091531751621
13,1,2,58.02496588815021
13,1,3,67.27048779568634
13,1,4,79.62136775200038
13,1,5,74.48670263841865
13,1,6,61.250650286620576
13,1,7,65.08307206666048
13,1,8,49.25364560251067
13,1,9,46.48037637044948
13,2,0,77.51595902318127
13,2,1,71.73659349892691
13,2,2,62.9385716484537
13,2,3,69.26976621527388
13,2,4,64.70330906816267
13,2,5,60.428736891899625
13,2,6,56.04667936773195
13,2,7,45.35943084324964
13,2,8,65.98434900223629
13,2,9,48.89225249557148
13,3,0,65.33305559419806
13,3,1,74.23095350611042
13,3,2,83.6181082367246
13,3,3,86.26681609415839
13,3,4,67.04280240288207
13,3,5,83.13516510545531
13,3,6,44.16605476667973
13,3,7,51.88517412995191
13,3,8,45.219647426875596
13,3,9,54.300498873244464
13,4,0,57.76005821933142
13,4,1,83.28845169537112
13,4,2,82.03756592082443
13,4,3,76.05336392623695
13,4,4,62.788980324859054
13,4,5,49.4457774240585
13,4,6,76.44822341732596
13,4,7,55.18593551521024
13,4,8,51.06815653112976
13,4,9,50.50047636567776
13,5,0,81.60457753942244
13,5,1,68.70340362537354
13,5,2,60.37103819039249
13,5,3,66.74949157928728
13,5,4,75.24886402979237
13,5,5,63.27020233550505
13,5,6,66.488692007583
13,5,7,85.46330063027017
13,5,8,38.92903554091873
13,5,9,49.638434840782494
13,6,0,81.22276696069146
13,6,1,55.565756490928074
13,6,2,89.09610296748274
13,6,3,69.78259016620608
13,6,4,65.4212612967605
13,6,5,61.345211984162596
13,6,6,64.71421443599043
13,6,7,44.945867635944595
13,6,8,56.28311064792357
13,6,9,54.38518826241862
13,7,0,62.110075884699135
13,7,1,53.05995257500321
13,7,2,57.52903794539858
13,7,3,53.011833802789546
13,7,4,88.61549721884592
13,7,5,65.24531586930587
13,7,6,53.51618947240057
13,7,7,60.9563113731598
13,7,8,37.6893481393039
13,7,9,33.513919737720386
13,8,0,60.63132185052099
13,8,1,71.2568664949973
13,8,2,65.0278939949181
13,8,3,64.71837032261854
13,8,4,51.211995967976534
13,8,5,49.51862531369444
13,8,6,58.659959059519096
13,8,7,43.57287784058622
13,8,8,57.34815931436069
13,8,9,51.269369532368934
13,9,0,76.68798549811564
13,9,1,68.37210779121878
13,9,2,53.23322579786137
13,9,3,42.244815322403504
13,9,4,37.43102164246134
13,9,5,54.87218473776411
13,9,6,62.70065144436462
13,9,7,50.103465154208536
13,9,8,77.09729893653572
13,9,9,53.97070777067982
13,10,0,31.697863056936832
13,10,1,76.37673165511431
13,10,2,59.245748327882666
13,10,3,63.812075985173664
13,10,4,47.779223985596644
13,10,5,60.67744083447545
13,10,6,56.5457017531388
13,10,7,60.00416056565192
13,10,8,67.69758747731271
13,10,9,56.23924783983614
13,11,0,61.496278242433775
13,11,1,42.54686178559702
13,11,2,41.56791697873912
13,11,3,37.39836392600073
13,11,4,56.62712271240517
13,11,5,59.037491115688404
13,11,6,48.76584760508391
13,11,7,64.75933854065113
13,11,8,55.85264058009667
13,11,9,50.423272396658646
13,12,0,46.72729908572335
13,12,1,38.28470671242552
13,12,2,44.61196056684002
13,12,3,54.135654196098294
13,12,4,46.526141603284835
13,12,5,46.629041140088475
13,12,6,69.11999877161217
13,12,7,55.400385974110634
13,12,8,54.72806646722687
13,12,9,74.43780247669781
13,13,0,45.1248921250563
13,13,1,41.423311091735535
13,13,2,41.62620044005503
13,13,3,33.43583717556522
13,13,4,42.95066227998371
13,13,5,65.50831467756701
13,13,6,42.95540380223364
13,13,7,55.485186296476826
13,13,8,83.92865046965102
13,13,9,54.60021969839286
13,14,0,39.975152244070635
13,14,1,35.84007806493849
13,14,2,30.744832510415858
13,14,3,49.5207823746348
13,14,4,48.17226065093948
13,14,5,52.16943094483425
13,14,6,52.94969781945776
13,14,7,48.003764898125404
13,14,8,63.46112645412189
13,14,9,47.14639554168508
13,15,0,48.536520633738874
13,15,1,45.78973410113233
13,15,2,40.95781452264498
13,15,3,34.69088552928536
13,15,4,50.65498422290662
13,15,5,60.18116616136469
13,15,6,40.16191636348126
13,15,7,35.43700976141429
13,15,8,62.735547923514964
13,15,9,46.09282084554695
13,16,0,28.41262170954862
13,16,1,41.89200227067086
13,16,2,37.133678548175844
13,16,3,35.031711526962
13,16,4,46.6064262437856
13,16,5,51.64342092365537
13,16,6,33.19916142775952
13,16,7,58.71312008210479
13,16,8,47.681651740132544
13,16,9,45.12277759513544
13,17,0,33.651714852801476
13,17,1,54.99686468559884
13,17,2,45.91741255413291
13,17,3,41.73430955077992
13,17,4,53.23233426325207
13,17,5,27.12013535370259
13,17,6,46.16028302277958
13,17,7,56.562937690620366
13,17,8,25.16822452434797
13,17,9,44.89622151783796
13,18,0,38.05913211856506
13,18,1,36.88031567227823
13,18,2,53.39554084715351
13,18,3,62.94114345438636
13,18,4,51.012334965752125
13,18,5,31.10503797439162
13,18,6,47.72036255045487
13,18,7,41.85383635572281
13,18,8,24.68003610977025
13,18,9,51.83744703280906
13,19,0,42.03616826893183
13,19,1,36.14884847828302
13,19,2,45.63247158208822
13,19,3,39.954281507363106
13,19,4,51.597503556313505
13,19,5,34.33796870146705
13,19,6,49.44744739027094
13,19,7,22.29960098499491
13,19,8,47.63952405713698
13,19,9,32.78497542810166
14,0,0,68.80447750069423
14,0,1,77.42796573864213
14,0,2,62.47607038178482
14,0,3,67.50890982319348
14,0,4,71.07189321882211
14,0,5,54.52432937340077
14,0,6,64.26157462579796
14,0,7,43.70657600348939
14,0,8,59.81218238469966
14,0,9,47.788637089233234
14,1,0,69.37368959271049
14,1,1,73.74004221273478
14,1,2,85.27560016931794
14,1,3,74.35195951959662
14,1,4,58.45378796189775
14,1,5,66.47029684548792
14,1,6,66.18390177541924
14,1,7,51.87166580287052
14,1,8,43.87764243524132
14,1,9,41.81931106262909
14,2,0,56.0089223533863
14,2,1,80.49402792923215
14,2,2,77.60163815359266
14,2,3,60.41074952083497
14,2,4,69.37914927566304
14,2,5,71.42403687782372
14,2,6,50.06695677296763
14,2,7,45.56095954484271
14,2,8,62.34933679271029
14,2,9,51.45468552039921
14,3,0,68.0019097996059
14,3,1,83.98170595856905
14,3,2,64.3533864371446
14,3,3,72.12844003562043
14,3,4,84.16123520792365
14,3,5,67.6542692730381
14,3,6,53.40076387060193
14,3,7,66.17499044221104
14,3,8,51.13133335643053
14,3,9,53.14537154816603
14,4,0,69.22745544301469
14,4,1,85.40785373107772
14,4,2,63.36371736982287
14,4,3,62.2003465172402
14,4,4,58.78670348206043
14,4,5,75.06558117203394
14,4,6,53.41190961217246
14,4,7,50.482962955584135
14,4,8,66.2304489779912
14,4,9,53.243736135459116
14,5,0,66.36434200276453
14,5,1,84.41452612835046
14,5,2,69.44533501138098
14,5,3,73.44452901344376
14,5,4,65.85445710484268
14,5,5,73.61971055424159
14,5,6,55.287265565189024
14,5,7,65.35291975977135
14,5,8,62.619327896805046
14,5,9,34.51263798083995
14,6,0,71.11720579454818
14,6,1,65.21539067868612
14,6,2,54.23649655961928
14,6,3,35.83515435635926
14,6,4,50.03656414541305
14,6,5,56.604792656947275
14,6,6,60.81616143176119
14,6,7,67.99670551627497
14,6,8,44.95458936966446
14,6,9,54.38335940820572
14,7,0,55.89454060667997
14,7,1,78.17698324716068
14,7,2,63.48199585671552
14,7,3,73.79370939323638
14,7,4,70.32601743725941
14,7,5,50.57619462212226
14,7,6,57.321954917382115
14,7,7,50.378448768909024
14,7,8,68.99081261136637
14,7,9,54.974184895629655
14,8,0,68.94285668269559
14,8,1,51.31868368907029
14,8,2,53.59574565043761
14,8,3,62.14289862850669
14,8,4,59.603621896476014
14,8,5,57.58022170045307
14,8,6,54.38092303478821
14,8,7,57.22333877022916
14,8,8,36.79398935803554
14,8,9,58.22024403111812
14,9,0,41.38173885058869
14,9,1,47.254826954985504
14,9,2,69.94830728860538
14,9,3,35.1992814585682
14,9,4,54.71710815136088
14,9,5,51.47200313968824
14,9,6,52.58542555847404
14,9,7,64.49193884855269
14,9,8,52.80792063589359
14,9,9,45.82006422153628
14,10,0,63.56122230109062
14,10,1,60.493169749142304
14,10,2,60.24100135098306
14,10,3,49.04508253339725
14,10,4,42.44059179302211
14,10,5,38.14717711732238
14,10,6,39.79718727932367
14,10,7,46.67774140672284
14,10,8,49.353104132677586
14,10,9,54.104362458774666
14,11,0,45.444242143276796
14,11,1,56.59019163280917
14,11,2,33.57419976979173
14,11,3,50.3973709194952
14,11,4,52.873505390718734
14,11,5,44.64349549329678
14,11,6,42.03033199994441
14,11,7,24.375963773125
14,11,8,62.21186306187253
14,11,9,59.18322012050685
14,12,0,40.619186614916494
14,12,1,49.58477791871818
14,12,2,41.67617691402024
14,12,3,47.00074472765592
14,12,4,61.73950171658181
14,12,5,54.13005179590268
14,12,6,41.376425974476696
14,12,7,52.09901716514578
14,12,8,47.15454665017314
14,12,9,64.05229406703754
14,13,0,42.27563851842701
14,13,1,56.850191222156056
14,13,2,31.265505995547272
14,13,3,55.54547320856469
14,13,4,42.88823480517118
14,13,5,28.442111968715228
14,13,6,54.4280221532543
14,13,7,38.56073404771707
14,13,8,53.09553030361117
14,13,9,55.08137067812269
14,14,0,45.01203271591092
14,14,1,42.953333316533296
14,14,2,47.811097851550485
14,14,3,45.57136716257491
14,14,4,42.92991383391888
14,14,5,51.33167275202643
14,14,6,54.0286171441589
14,14,7,46.367866661626124
14,14,8,40.396185588923736
14,14,9,58.66863227544123
14,15,0,32.54912472728263
14,15,1,43.00472998475705
14,15,2,44.58450302019867
14,15,3,49.76761486072186
14,15,4,53.462282426982014
14,15,5,47.81232164552859
14,15,6,52.2895993021575
14,15,7,45.94881606354724
14,15,8,44.2560509289665
14,15,9,30.49139844544886
14,16,0,38.71579141698629
14,16,1,24.661619631625182
14,16,2,43.01773138463259
14,16,3,41.30853511005416
14,16,4,43.719969664873744
14,16,5,43.577182888800166
14,16,6,50.649117068333474
14,16,7,44.292560238322956
14,16,8,37.4765936234172
14,16,9,58.34702556071748
14,17,0,45.57542752906938
14,17,1,36.08503638013118
14,17,2,45.05141353504579
14,17,3,50.660689905444656
14,17,4,53.100142642821325
14,17,5,44.89816231119887
14,17,6,46.3096440390952
14,17,7,35.26943907987778
14,17,8,52.37462549951133
14,17,9,24.40436021512624
14,18,0,43.029639837652525
14,18,1,32.42237823719938
14,18,2,56.552125399093846
14,18,3,44.54180888579183
14,18,4,44.6143262415217
14,18,5,49.06162972975357
14,18,6,32.43531969325935
14,18,7,50.199225625773
14,18,8,39.33868362007452
14,18,9,48.34154843181864
14,19,0,53.90679073620057
14,19,1,41.99182383373821
14,19,2,33.7298013477088
14,19,3,43.84563841150131
14,19,4,41.67263113352016
14,19,5,29.168330422739707
