Amine,Bromide,Catalyst,Solvent,Base,yield
29,13,13,3,c,0.840339
29,13,14,1,a,58.097557
29,13,14,1,b,76.505646
29,13,14,1,c,23.880838
29,13,14,2,a,75.50895
29,13,14,2,b,91.858734
29,13,14,2,c,33.154797
29,13,14,3,a,57.65784
29,13,14,3,b,79.48863
29,13,14,3,c,24.119883
29,13,16,1,a,72.256546
29,13,16,1,b,69.73503
29,13,16,1,c,17.161072
29,13,16,2,a,76.98459
29,13,16,2,b,74.43657
29,13,16,2,c,17.780836
29,13,16,3,a,69.975464
29,13,16,3,b,69.20779
29,13,16,3,c,15.446675
29,13,17,1,a,58.375732
29,13,17,1,b,77.12391
29,13,17,1,c,10.753357
29,13,17,2,a,68.097946
29,13,17,2,b,84.00043
29,13,17,2,c,14.482881
29,13,17,3,a,55.271725
29,13,17,3,b,76.42694
29,13,17,3,c,10.307911
29,13,18,1,a,36.7737
29,13,18,1,b,48.88522
29,13,18,1,c,1.1823751
29,13,18,2,a,44.892967
29,13,18,2,b,59.352654
29,13,18,2,c,2.851072
29,13,18,3,a,38.5032
29,13,18,3,b,50.744022
29,13,18,3,c,1.6041942
29,13,19,1,a,42.16411
29,13,19,1,b,45.222393
29,13,19,1,c,2.4282763
29,13,19,2,a,54.2127
29,13,19,2,b,56.541595
29,13,19,2,c,4.4953394
29,13,19,3,a,44.338673
29,13,19,3,b,47.66588
29,13,19,3,c,2.488674
29,13,20,1,a,39.88139
29,13,20,1,b,51.579838
29,13,20,1,c,1.9454831
29,13,20,2,a,52.8864
29,13,20,2,b,61.566364
29,13,20,2,c,5.0261436
29,13,20,3,a,40.60909
29,13,20,3,b,52.869038
29,13,20,3,c,2.3082325
29,13,21,1,a,54.35075
29,13,21,1,b,68.207275
29,13,21,1,c,3.248567
29,13,21,2,a,62.336533
29,13,21,2,b,73.472206
29,13,21,2,c,4.8237796
29,13,21,3,a,53.2646
29,13,21,3,b,67.52041
29,13,21,3,c,3.0829425
29,14,1,1,a,13.595221
29,14,1,1,b,44.096615
29,14,1,1,c,1.7690887
29,14,1,2,a,18.383825
29,14,1,2,b,48.07112
29,14,1,2,c,3.2661192
29,14,1,3,a,12.880831
29,14,1,3,b,44.702057
29,14,1,3,c,1.6820406
29,14,2,1,a,46.559017
29,14,2,1,b,57.76531
29,14,2,1,c,12.644314
29,14,2,2,a,55.211483
29,14,2,2,b,68.65914
29,14,2,2,c,16.479979
29,14,2,3,a,45.653347
29,14,2,3,b,59.132786
29,14,2,3,c,12.543473
29,14,3,1,a,4.0170484
29,14,3,1,b,8.92015
29,14,3,1,c,0.85820335
29,14,3,2,a,5.0471478
29,14,3,2,b,8.985767
29,14,3,2,c,1.0550983
29,14,3,3,a,3.5906603
29,14,3,3,b,8.776188
29,14,3,3,c,0.7940614
29,14,4,1,a,8.910544
29,14,4,1,b,4.3778315
29,14,4,1,c,0.26222718
29,14,4,2,a,12.082027
29,14,4,2,b,7.6214194
29,14,4,2,c,0.46960163
29,14,4,3,a,8.328534
29,14,4,3,b,3.9919035
29,14,4,3,c,0.27082112
29,14,5,1,a,5.144892
29,14,5,1,b,17.500673
29,14,5,1,c,0.46004406
29,14,5,2,a,7.883954
29,14,5,2,b,21.481688
29,14,5,2,c,1.181289
29,14,5,3,a,4.5990195
29,14,5,3,b,18.009645
29,14,5,3,c,0.5051764
29,14,6,1,a,5.6963677
29,14,6,1,b,14.073662
29,14,6,1,c,1.0084013
29,14,6,2,a,6.6361995
29,14,6,2,b,13.625156
29,14,6,2,c,1.0638019
29,14,6,3,a,4.9970436
29,14,6,3,b,13.576888
29,14,6,3,c,1.1623214
29,14,7,1,a,102.600914
29,14,7,1,b,85.09165
29,14,7,1,c,77.85221
29,14,7,2,a,115.54873
29,14,7,2,b,99.59184
29,14,7,2,c,85.96364
29,14,7,3,a,103.52098
29,14,7,3,b,89.735725
29,14,7,3,c,80.28295
29,14,8,1,a,102.07551
29,14,8,1,b,91.26529
29,14,8,1,c,78.06846
29,14,8,2,a,115.426895
29,14,8,2,b,105.809746
29,14,8,2,c,86.01455
29,14,8,3,a,101.656425
29,14,8,3,b,94.890495
29,14,8,3,c,78.514694
29,14,9,1,a,97.56237
29,14,9,1,b,83.43637
29,14,9,1,c,79.00431
29,14,9,2,a,108.68393
29,14,9,2,b,94.82467
29,14,9,2,c,84.15851
29,14,9,3,a,99.05636
29,14,9,3,b,87.35662
29,14,9,3,c,80.49185
29,14,10,1,a,37.306
29,14,10,1,b,57.14703
29,14,10,1,c,14.284136
29,14,10,2,a,45.909405
29,14,10,2,b,65.88438
29,14,10,2,c,18.51976
29,14,10,3,a,37.869797
29,14,10,3,b,60.141056
29,14,10,3,c,14.759753
29,14,11,1,a,16.04873
29,14,11,1,b,31.00988
29,14,11,1,c,1.9807277
29,14,11,2,a,20.537539
29,14,11,2,b,37.202522
29,14,11,2,c,3.1109025
29,14,11,3,a,15.02979
29,14,11,3,b,31.419594
29,14,11,3,c,2.1052234
29,14,12,1,a,12.713404
29,14,12,1,b,36.6489
29,14,12,1,c,1.2667016
29,14,12,2,a,17.761091
29,14,12,2,b,42.19723
29,14,12,2,c,2.9396334
29,14,12,3,a,12.201839
29,14,12,3,b,36.937786
29,14,12,3,c,1.6838821
29,14,13,1,a,9.044581
29,14,13,1,b,33.8889
29,14,13,1,c,0.5852655
29,14,13,2,a,12.383327
29,14,13,2,b,34.17349
29,14,13,2,c,1.3486972
29,14,13,3,a,8.220234
29,14,13,3,b,33.33286
29,14,13,3,c,0.71367633
29,14,14,1,a,99.81801
29,14,14,1,b,88.30786
29,14,14,1,c,67.018745
29,14,14,2,a,111.83041
29,14,14,2,b,102.48996
29,14,14,2,c,74.045845
29,14,14,3,a,99.61468
29,14,14,3,b,91.68961
29,14,14,3,c,67.845375
29,14,16,1,a,80.29355
29,14,16,1,b,67.28409
29,14,16,1,c,22.553404
29,14,16,2,a,82.19887
29,14,16,2,b,72.201965
29,14,16,2,c,24.225935
29,14,16,3,a,77.684875
29,14,16,3,b,67.24396
29,14,16,3,c,20.818733
29,14,17,1,a,48.171688
29,14,17,1,b,61.877018
29,14,17,1,c,14.621745
29,14,17,2,a,55.43115
29,14,17,2,b,68.43749
29,14,17,2,c,18.069563
29,14,17,3,a,46.00392
29,14,17,3,b,61.518326
29,14,17,3,c,14.077144
29,14,18,1,a,17.833836
29,14,18,1,b,33.163998
29,14,18,1,c,2.3973327
29,14,18,2,a,24.031372
29,14,18,2,b,41.008366
29,14,18,2,c,4.141482
29,14,18,3,a,18.229849
29,14,18,3,b,34.71603
29,14,18,3,c,3.0460227
29,14,19,1,a,23.676363
29,14,19,1,b,31.998777
29,14,19,1,c,2.3355196
29,14,19,2,a,31.25811
29,14,19,2,b,40.490288
29,14,19,2,c,4.020505
29,14,19,3,a,24.009996
29,14,19,3,b,33.910156
29,14,19,3,c,2.468988
29,14,20,1,a,22.460953
29,14,20,1,b,28.87771
29,14,20,1,c,2.0848813
29,14,20,2,a,31.744299
29,14,20,2,b,39.26749
29,14,20,2,c,4.515394
29,14,20,3,a,22.295702
29,14,20,3,b,30.69292
29,14,20,3,c,2.5906997
29,14,21,1,a,32.673954
29,14,21,1,b,50.612923
29,14,21,1,c,4.5159473
29,14,21,2,a,37.4314
29,14,21,2,b,54.88897
29,14,21,2,c,5.8159614
29,14,21,3,a,31.191715
29,14,21,3,b,50.61032
29,14,21,3,c,4.418652
29,16,1,1,a,16.86815
29,16,1,1,b,89.61449
29,16,1,1,c,4.8424587
29,16,1,2,a,19.864477
29,16,1,2,b,85.83444
29,16,1,2,c,5.6260552
29,16,1,3,a,15.413973
29,16,1,3,b,89.16673
29,16,1,3,c,4.5051255
29,16,2,1,a,44.94038
29,16,2,1,b,102.18753
29,16,2,1,c,15.482792
29,16,2,2,a,52.763523
29,16,2,2,b,102.884575
29,16,2,2,c,18.14302
29,16,2,3,a,44.31955
29,16,2,3,b,102.32894
29,16,2,3,c,15.153297
29,16,3,1,a,5.9551644
29,16,3,1,b,53.70981
29,16,3,1,c,2.4018598
29,16,3,2,a,5.8950744
29,16,3,2,b,44.963654
29,16,3,2,c,2.0003984
29,16,3,3,a,5.2828555
29,16,3,3,b,53.01407
29,16,3,3,c,2.307971
29,16,4,1,a,11.907222
29,16,4,1,b,52.99143
29,16,4,1,c,1.950987
29,16,4,2,a,13.60766
29,16,4,2,b,44.03587
29,16,4,2,c,2.2507925
29,16,4,3,a,10.2506695
29,16,4,3,b,51.397808
29,16,4,3,c,1.8289987
29,16,5,1,a,8.1764965
29,16,5,1,b,69.9427
29,16,5,1,c,3.4884977
29,16,5,2,a,9.187386
29,16,5,2,b,63.005184
29,16,5,2,c,3.1226742
29,16,5,3,a,6.966743
29,16,5,3,b,69.05327
29,16,5,3,c,2.828186
29,16,6,1,a,5.3772516
29,16,6,1,b,52.614574
29,16,6,1,c,1.9483751
29,16,6,2,a,5.510691
29,16,6,2,b,42.78041
29,16,6,2,c,1.6452712
29,16,6,3,a,4.1806736
29,16,6,3,b,50.814
29,16,6,3,c,1.6431247
29,16,7,1,a,82.79192
29,16,7,1,b,123.40729
29,16,7,1,c,61.29683
29,16,7,2,a,95.69043
29,16,7,2,b,128.77249
29,16,7,2,c,70.991104
29,16,7,3,a,83.25358
29,16,7,3,b,124.85971
29,16,7,3,c,63.591446
29,16,8,1,a,84.400276
29,16,8,1,b,125.922005
29,16,8,1,c,61.281906
29,16,8,2,a,97.56193
29,16,8,2,b,132.26257
29,16,8,2,c,71.622116
29,16,8,3,a,83.559296
29,16,8,3,b,126.20751
29,16,8,3,c,62.99152
29,16,9,1,a,77.10195
29,16,9,1,b,122.11898
29,16,9,1,c,60.161236
29,16,9,2,a,88.17585
29,16,9,2,b,125.76607
29,16,9,2,c,67.11958
29,16,9,3,a,77.63666
29,16,9,3,b,123.576256
29,16,9,3,c,61.700924
29,16,10,1,a,30.646133
29,16,10,1,b,92.035904
29,16,10,1,c,12.257032
29,16,10,2,a,39.103184
29,16,10,2,b,94.01029
29,16,10,2,c,15.314588
29,16,10,3,a,31.167244
29,16,10,3,b,93.99396
29,16,10,3,c,12.810132
29,16,11,1,a,12.8061695
29,16,11,1,b,68.537704
29,16,11,1,c,2.2656069
29,16,11,2,a,17.151834
29,16,11,2,b,63.768337
29,16,11,2,c,2.4958556
29,16,11,3,a,11.639333
29,16,11,3,b,67.358315
29,16,11,3,c,1.7638193
29,16,12,1,a,13.624086
29,16,12,1,b,73.047424
29,16,12,1,c,3.0206418
29,16,12,2,a,17.75335
29,16,12,2,b,70.92987
29,16,12,2,c,3.9304042
29,16,12,3,a,13.018119
29,16,12,3,b,72.31766
29,16,12,3,c,2.8540986
29,16,13,1,a,10.430751
29,16,13,1,b,82.43373
29,16,13,1,c,3.3025174
29,16,13,2,a,12.099886
29,16,13,2,b,73.532135
29,16,13,2,c,3.205244
29,16,13,3,a,8.791495
29,16,13,3,b,79.96308
29,16,13,3,c,2.9364212
29,16,14,1,a,69.36962
29,16,14,1,b,120.16698
29,16,14,1,c,41.66149
29,16,14,2,a,83.07759
29,16,14,2,b,125.73916
29,16,14,2,c,50.064255
29,16,14,3,a,68.99903
29,16,14,3,b,121.196106
29,16,14,3,c,42.97714
29,16,16,1,a,57.783993
29,16,16,1,b,99.015976
29,16,16,1,c,16.685709
29,16,16,2,a,60.998116
29,16,16,2,b,97.82677
29,16,16,2,c,17.234331
29,16,16,3,a,54.835335
29,16,16,3,b,98.800354
29,16,16,3,c,15.226037
29,16,17,1,a,41.08182
29,16,17,1,b,104.919586
29,16,17,1,c,11.712994
29,16,17,2,a,46.6951
29,16,17,2,b,102.80414
29,16,17,2,c,14.555819
29,16,17,3,a,38.430927
29,16,17,3,b,103.582085
29,16,17,3,c,10.9441395
29,16,18,1,a,14.381526
29,16,18,1,b,70.537994
29,16,18,1,c,2.3742864
29,16,18,2,a,20.444044
29,16,18,2,b,67.22484
29,16,18,2,c,3.3309186
29,16,18,3,a,14.538062
29,16,18,3,b,70.87893
29,16,18,3,c,2.4188213
29,16,19,1,a,23.340044
29,16,19,1,b,69.053215
29,16,19,1,c,3.4436893
29,16,19,2,a,30.576345
29,16,19,2,b,67.630165
29,16,19,2,c,4.965855
29,16,19,3,a,23.04701
29,16,19,3,b,69.74761
29,16,19,3,c,3.5823717
29,16,20,1,a,19.914272
29,16,20,1,b,73.42877
29,16,20,1,c,2.5294142
29,16,20,2,a,27.958958
29,16,20,2,b,73.60329
29,16,20,2,c,4.512829
29,16,20,3,a,20.07565
29,16,20,3,b,74.02735
29,16,20,3,c,2.6303868
29,16,21,1,a,25.331144
29,16,21,1,b,89.63426
29,16,21,1,c,4.5489774
29,16,21,2,a,29.339973
29,16,21,2,b,85.69063
29,16,21,2,c,4.3939123
29,16,21,3,a,24.30334
29,16,21,3,b,89.338615
29,16,21,3,c,4.2224326
29,17,1,1,a,12.298737
29,17,1,1,b,36.340675
29,17,1,1,c,1.3611528
29,17,1,2,a,17.293064
29,17,1,2,b,40.14622
29,17,1,2,c,2.6578624
29,17,1,3,a,11.24776
29,17,1,3,b,35.92336
29,17,1,3,c,1.3106836
29,17,2,1,a,45.16695
29,17,2,1,b,53.900875
29,17,2,1,c,13.519096
29,17,2,2,a,54.839935
29,17,2,2,b,65.98774
29,17,2,2,c,17.531218
29,17,2,3,a,44.552982
29,17,2,3,b,55.60803
29,17,2,3,c,13.540539
29,17,3,1,a,1.6224581
29,17,3,1,b,2.792198
29,17,3,1,c,1.0199655
29,17,3,2,a,2.819869
29,17,3,2,b,3.5052538
29,17,3,2,c,0.9654788
29,17,3,3,a,0.7729858
29,17,3,3,b,2.6968265
29,17,3,3,c,0.87600905
29,17,4,1,a,6.1690216
29,17,4,1,b,3.6821277
29,17,4,1,c,1.0940932
29,17,4,2,a,8.240859
29,17,4,2,b,5.0412555
29,17,4,2,c,1.678089
29,17,4,3,a,4.6680202
29,17,4,3,b,3.132519
29,17,4,3,c,1.1078764
29,17,5,1,a,5.5767612
29,17,5,1,b,12.322013
29,17,5,1,c,1.5020487
29,17,5,2,a,8.893365
29,17,5,2,b,15.311328
29,17,5,2,c,1.8435858
29,17,5,3,a,4.5316415
29,17,5,3,b,12.150539
29,17,5,3,c,1.235838
29,17,6,1,a,4.419686
29,17,6,1,b,5.7250977
29,17,6,1,c,1.0329797
29,17,6,2,a,5.184249
29,17,6,2,b,6.1546683
29,17,6,2,c,1.3204985
29,17,6,3,a,3.0963995
29,17,6,3,b,5.355173
29,17,6,3,c,0.9913422
29,17,7,1,a,103.072815
29,17,7,1,b,84.577705
29,17,7,1,c,75.1029
29,17,7,2,a,118.09912
29,17,7,2,b,99.223564
29,17,7,2,c,87.08647
29,17,7,3,a,104.70841
29,17,7,3,b,89.03863
29,17,7,3,c,78.89617
29,17,8,1,a,102.5129
29,17,8,1,b,95.48255
29,17,8,1,c,77.95835
29,17,8,2,a,116.96408
29,17,8,2,b,109.4756
29,17,8,2,c,89.461754
29,17,8,3,a,102.17739
29,17,8,3,b,98.04784
29,17,8,3,c,79.98285
29,17,9,1,a,93.52031
29,17,9,1,b,76.09813
29,17,9,1,c,73.2063
29,17,9,2,a,106.610985
29,17,9,2,b,89.85716
29,17,9,2,c,81.50937
29,17,9,3,a,95.323845
29,17,9,3,b,81.28358
29,17,9,3,c,75.56004
29,17,10,1,a,31.29557
29,17,10,1,b,42.83569
29,17,10,1,c,10.616728
29,17,10,2,a,41.59136
29,17,10,2,b,54.256638
29,17,10,2,c,15.203485
29,17,10,3,a,31.602957
29,17,10,3,b,45.63963
29,17,10,3,c,10.88994
29,17,11,1,a,12.55896
29,17,11,1,b,21.666431
29,17,11,1,c,0.33540434
29,17,11,2,a,17.473352
29,17,11,2,b,26.885447
29,17,11,2,c,1.2490973
29,17,11,3,a,11.247756
29,17,11,3,b,21.710815
29,17,11,3,c,0.2744767
29,17,12,1,a,9.864626
29,17,12,1,b,29.347757
29,17,12,1,c,0.82442516
29,17,12,2,a,15.63423
29,17,12,2,b,35.00903
29,17,12,2,c,1.9674972
29,17,12,3,a,8.672632
29,17,12,3,b,28.840393
29,17,12,3,c,1.0595266
29,17,13,1,a,7.1154838
29,17,13,1,b,20.985744
29,17,13,1,c,0.35135788
29,17,13,2,a,10.572992
29,17,13,2,b,22.095982
29,17,13,2,c,0.79409456
29,17,13,3,a,5.616176
29,17,13,3,b,19.950914
29,17,13,3,c,0.25185096
29,17,14,1,a,96.501495
29,17,14,1,b,84.773636
29,17,14,1,c,57.50746
29,17,14,2,a,110.36997
29,17,14,2,b,100.97916
29,17,14,2,c,67.00338
29,17,14,3,a,96.67086
29,17,14,3,b,88.848114
29,17,14,3,c,59.01181
29,17,16,1,a,76.41014
29,17,16,1,b,49.37088
29,17,16,1,c,21.560814
29,17,16,2,a,79.49901
29,17,16,2,b,57.257027
29,17,16,2,c,23.215235
29,17,16,3,a,73.6516
29,17,16,3,b,49.56088
29,17,16,3,c,19.362064
29,17,17,1,a,42.908184
29,17,17,1,b,52.67879
29,17,17,1,c,11.357466
29,17,17,2,a,50.818935
29,17,17,2,b,58.395184
29,17,17,2,c,15.320725
29,17,17,3,a,40.45313
29,17,17,3,b,51.16277
29,17,17,3,c,10.713166
29,17,18,1,a,11.289435
29,17,18,1,b,19.782993
29,17,18,1,c,0.04262003
29,17,18,2,a,17.9617
29,17,18,2,b,27.823961
29,17,18,2,c,1.2566193
29,17,18,3,a,11.520716
29,17,18,3,b,21.023623
29,17,18,3,c,0.52168614
29,17,19,1,a,19.83025
29,17,19,1,b,18.471815
29,17,19,1,c,1.7568567
29,17,19,2,a,27.149178
29,17,19,2,b,27.328154
29,17,19,2,c,3.3010936
29,17,19,3,a,18.961226
29,17,19,3,b,19.417759
29,17,19,3,c,1.8526437
29,17,20,1,a,12.398585
29,17,20,1,b,15.529801
29,17,20,1,c,0.39988163
29,17,20,2,a,21.96307
29,17,20,2,b,24.139866
29,17,20,2,c,2.413408
29,17,20,3,a,12.301534
29,17,20,3,b,15.746627
29,17,20,3,c,0.7546765
29,17,21,1,a,20.969511
29,17,21,1,b,24.40983
29,17,21,1,c,2.0423684
29,17,21,2,a,27.30393
29,17,21,2,b,29.8412
29,17,21,2,c,2.953731
29,17,21,3,a,19.45624
29,17,21,3,b,24.008652
29,17,21,3,c,2.0434034
29,18,1,1,a,12.224194
29,18,1,1,b,65.2159
29,18,1,1,c,1.7205518
29,18,1,2,a,16.569056
29,18,1,2,b,61.886604
29,18,1,2,c,2.8009253
29,18,1,3,a,10.614425
29,18,1,3,b,63.10999
29,18,1,3,c,1.6342318
29,18,2,1,a,39.767876
29,18,2,1,b,71.58539
29,18,2,1,c,15.350774
29,18,2,2,a,49.32862
29,18,2,2,b,75.695175
29,18,2,2,c,18.03958
29,18,2,3,a,38.452442
29,18,2,3,b,71.2668
29,18,2,3,c,15.112275
29,18,3,1,a,-0.7453977
29,18,3,1,b,19.99358
29,18,3,1,c,0.17521657
29,18,3,2,a,-0.44581833
29,18,3,2,b,13.907293
29,18,3,2,c,0.18137561
29,18,3,3,a,-1.5273397
29,18,3,3,b,18.69853
29,18,3,3,c,-0.0353787
29,18,4,1,a,6.231792
29,18,4,1,b,20.88596
29,18,4,1,c,1.12361
29,18,4,2,a,8.637274
29,18,4,2,b,15.767531
29,18,4,2,c,1.0942435
29,18,4,3,a,4.5897775
29,18,4,3,b,18.925232
29,18,4,3,c,0.67661977
29,18,5,1,a,5.982592
29,18,5,1,b,39.9841
29,18,5,1,c,2.7287977
29,18,5,2,a,8.839898
29,18,5,2,b,34.89551
29,18,5,2,c,3.183061
29,18,5,3,a,4.633917
29,18,5,3,b,37.796307
29,18,5,3,c,2.3048153
29,18,6,1,a,1.3272293
29,18,6,1,b,21.924637
29,18,6,1,c,0.7011868
29,18,6,2,a,2.0487697
29,18,6,2,b,16.864754
29,18,6,2,c,0.5459785
29,18,6,3,a,-0.13619938
29,18,6,3,b,20.529453
29,18,6,3,c,0.43760684
29,18,7,1,a,80.08124
29,18,7,1,b,94.89186
29,18,7,1,c,64.63766
29,18,7,2,a,94.971504
29,18,7,2,b,102.98962
29,18,7,2,c,76.68009
29,18,7,3,a,80.79061
29,18,7,3,b,95.90293
29,18,7,3,c,68.45185
29,18,8,1,a,80.76344
29,18,8,1,b,100.29399
29,18,8,1,c,68.03786
29,18,8,2,a,95.32884
29,18,8,2,b,110.38613
29,18,8,2,c,79.053795
29,18,8,3,a,79.69863
29,18,8,3,b,100.46931
29,18,8,3,c,69.7026
29,18,9,1,a,72.378944
29,18,9,1,b,92.67923
29,18,9,1,c,64.8834
29,18,9,2,a,85.712715
29,18,9,2,b,98.682724
29,18,9,2,c,73.66854
29,18,9,3,a,73.16985
29,18,9,3,b,94.01727
29,18,9,3,c,68.080696
29,18,10,1,a,25.678736
29,18,10,1,b,66.12505
29,18,10,1,c,9.776888
29,18,10,2,a,36.60655
29,18,10,2,b,71.3079
29,18,10,2,c,13.861009
29,18,10,3,a,26.637028
29,18,10,3,b,67.94154
29,18,10,3,c,10.543743
29,18,11,1,a,11.776852
29,18,11,1,b,42.801388
29,18,11,1,c,0.3502479
29,18,11,2,a,16.725674
29,18,11,2,b,41.2841
29,18,11,2,c,0.80573136
29,18,11,3,a,10.309105
29,18,11,3,b,40.47595
29,18,11,3,c,0.08535805
29,18,12,1,a,9.507336
29,18,12,1,b,52.03477
29,18,12,1,c,0.42875215
29,18,12,2,a,14.463094
29,18,12,2,b,52.126274
29,18,12,2,c,1.5052179
29,18,12,3,a,8.449068
29,18,12,3,b,49.80603
29,18,12,3,c,0.6986333
29,18,13,1,a,6.3511376
29,18,13,1,b,57.482513
29,18,13,1,c,0.7193114
29,18,13,2,a,10.039937
29,18,13,2,b,48.73212
29,18,13,2,c,1.2732024
29,18,13,3,a,4.7693563
29,18,13,3,b,54.10513
29,18,13,3,c,0.80763465
29,18,14,1,a,71.72941
29,18,14,1,b,96.36441
29,18,14,1,c,44.939835
29,18,14,2,a,87.14473
29,18,14,2,b,106.81454
29,18,14,2,c,54.198288
29,18,14,3,a,71.41625
29,18,14,3,b,97.752396
29,18,14,3,c,46.404926
29,18,16,1,a,58.99735
29,18,16,1,b,69.71649
29,18,16,1,c,16.690174
29,18,16,2,a,63.595848
29,18,16,2,b,69.36928
29,18,16,2,c,17.494368
29,18,16,3,a,55.929356
29,18,16,3,b,68.49644
29,18,16,3,c,15.295471
29,18,17,1,a,36.57588
29,18,17,1,b,79.01289
29,18,17,1,c,9.267078
29,18,17,2,a,43.729855
29,18,17,2,b,78.27564
29,18,17,2,c,11.878628
29,18,17,3,a,33.444695
29,18,17,3,b,76.46859
29,18,17,3,c,8.491612
29,18,18,1,a,13.384266
29,18,18,1,b,39.228443
29,18,18,1,c,0.09027532
29,18,18,2,a,20.82581
29,18,18,2,b,40.892914
29,18,18,2,c,0.9927438
29,18,18,3,a,13.4951725
29,18,18,3,b,39.00406
29,18,18,3,c,0.248551
29,18,19,1,a,19.31199
29,18,19,1,b,37.47035
29,18,19,1,c,1.6311471
29,18,19,2,a,27.719889
29,18,19,2,b,41.525303
29,18,19,2,c,2.748236
29,18,19,3,a,18.345936
29,18,19,3,b,38.026047
29,18,19,3,c,1.6971285
29,18,20,1,a,16.736937
29,18,20,1,b,47.850704
29,18,20,1,c,-0.38739315
29,18,20,2,a,26.090292
29,18,20,2,b,50.500042
29,18,20,2,c,1.3327464
29,18,20,3,a,16.586294
29,18,20,3,b,47.2249
29,18,20,3,c,-0.4470137
29,18,21,1,a,20.794754
29,18,21,1,b,60.681675
29,18,21,1,c,1.4170172
29,18,21,2,a,26.816553
29,18,21,2,b,57.82783
29,18,21,2,c,2.2062304
29,18,21,3,a,19.152382
29,18,21,3,b,59.417366
29,18,21,3,c,1.1917654
29,19,1,1,a,0.82096785
29,19,1,1,b,4.537852
29,19,1,1,c,0.44002736
29,19,1,2,a,1.1028463
29,19,1,2,b,5.222217
29,19,1,2,c,0.33371356
29,19,1,3,a,0.7953781
29,19,1,3,b,4.6167865
29,19,1,3,c,0.4183955
29,19,2,1,a,5.9069986
29,19,2,1,b,12.74113
29,19,2,1,c,0.60352635
29,19,2,2,a,6.5957913
29,19,2,2,b,14.157893
29,19,2,2,c,0.8624436
29,19,2,3,a,4.5064707
29,19,2,3,b,12.551741
29,19,2,3,c,0.37120873
29,19,3,1,a,0.97472274
29,19,3,1,b,1.2748027
29,19,3,1,c,0.60725397
29,19,3,2,a,0.8800296
29,19,3,2,b,0.773822
29,19,3,2,c,0.4331149
29,19,3,3,a,0.8288483
29,19,3,3,b,1.2599055
29,19,3,3,c,0.53793174
29,19,4,1,a,1.5834081
29,19,4,1,b,0.53132766
29,19,4,1,c,0.4602318
29,19,4,2,a,1.687848
29,19,4,2,b,0.24328454
29,19,4,2,c,0.3518292
29,19,4,3,a,1.2383535
29,19,4,3,b,0.3277727
29,19,4,3,c,0.38417146
29,19,5,1,a,0.55279535
29,19,5,1,b,1.3761594
29,19,5,1,c,0.20296529
29,19,5,2,a,0.35627994
29,19,5,2,b,0.6994897
29,19,5,2,c,0.1813251
29,19,5,3,a,0.45338976
29,19,5,3,b,1.2144078
29,19,5,3,c,0.19817667
29,19,6,1,a,1.04802
29,19,6,1,b,1.1862024
29,19,6,1,c,0.29201558
29,19,6,2,a,0.9679638
29,19,6,2,b,0.90352863
29,19,6,2,c,0.25780556
29,19,6,3,a,0.7630814
29,19,6,3,b,1.023307
29,19,6,3,c,0.26952568
29,19,7,1,a,32.675552
29,19,7,1,b,20.36584
29,19,7,1,c,14.556904
29,19,7,2,a,43.438667
29,19,7,2,b,29.511412
29,19,7,2,c,19.670311
29,19,7,3,a,33.984905
29,19,7,3,b,23.353437
29,19,7,3,c,16.161375
29,19,8,1,a,30.368425
29,19,8,1,b,25.863169
29,19,8,1,c,13.667953
29,19,8,2,a,40.216408
29,19,8,2,b,35.785866
29,19,8,2,c,18.60853
29,19,8,3,a,30.77759
29,19,8,3,b,28.840797
29,19,8,3,c,14.7723465
29,19,9,1,a,25.567799
29,19,9,1,b,16.952908
29,19,9,1,c,12.081898
29,19,9,2,a,33.768185
29,19,9,2,b,23.732412
29,19,9,2,c,15.372518
29,19,9,3,a,26.739647
29,19,9,3,b,20.23868
29,19,9,3,c,13.166782
29,19,10,1,a,7.6164403
29,19,10,1,b,8.330828
29,19,10,1,c,0.80983114
29,19,10,2,a,9.365169
29,19,10,2,b,11.485426
29,19,10,2,c,1.3473189
29,19,10,3,a,6.7732306
29,19,10,3,b,9.441078
29,19,10,3,c,0.8618324
29,19,11,1,a,1.3294463
29,19,11,1,b,1.1364366
29,19,11,1,c,0.36297494
29,19,11,2,a,1.0323682
29,19,11,2,b,0.9839912
29,19,11,2,c,0.25671154
29,19,11,3,a,0.9479519
29,19,11,3,b,1.0026321
29,19,11,3,c,0.2539179
29,19,12,1,a,0.8507286
29,19,12,1,b,1.5400809
29,19,12,1,c,0.30853716
29,19,12,2,a,0.81210214
29,19,12,2,b,1.8385054
29,19,12,2,c,0.14576909
29,19,12,3,a,0.8156765
29,19,12,3,b,1.3916119
29,19,12,3,c,0.16776346
29,19,13,1,a,0.7875688
29,19,13,1,b,2.7276762
29,19,13,1,c,0.19114158
29,19,13,2,a,0.68553936
29,19,13,2,b,1.9244883
29,19,13,2,c,0.06822409
29,19,13,3,a,0.46223757
29,19,13,3,b,2.5005615
29,19,13,3,c,0.075069875
29,19,14,1,a,18.249897
29,19,14,1,b,19.850191
29,19,14,1,c,3.7947023
29,19,14,2,a,25.36113
29,19,14,2,b,27.572392
29,19,14,2,c,6.3066034
29,19,14,3,a,18.032238
29,19,14,3,b,21.807583
29,19,14,3,c,4.370852
29,19,16,1,a,23.570412
29,19,16,1,b,9.800702
29,19,16,1,c,3.4851804
29,19,16,2,a,20.72127
