Amine,Bromide,Catalyst,Solvent,Base,yield
28,44,13,2,b,4.2333403
28,44,14,2,b,32.3142
28,44,16,2,b,18.90408
28,44,18,2,b,7.8023486
28,44,19,2,b,5.413137
28,44,20,2,b,5.2043824
28,45,1,2,b,27.807407
28,45,2,2,b,43.98777
28,45,3,2,b,-0.37054694
28,45,4,2,b,6.3578887
28,45,5,2,b,14.153295
28,45,6,2,b,4.5119586
28,45,7,2,b,52.96779
28,45,9,2,b,51.40483
28,45,13,2,b,24.424856
28,45,14,2,b,54.63754
28,45,16,2,b,42.56914
28,45,18,2,b,29.193521
28,45,19,2,b,29.48454
28,45,20,2,b,31.783787
28,46,1,2,b,38.833237
28,46,2,2,b,60.890553
28,46,3,2,b,3.1877048
28,46,4,2,b,18.727022
28,46,5,2,b,24.293726
28,46,6,2,b,9.703096
28,46,7,2,b,54.171352
28,46,9,2,b,48.761612
28,46,13,2,b,42.201324
28,46,14,2,b,57.015602
28,46,16,2,b,51.066044
28,46,18,2,b,49.51029
28,46,19,2,b,48.29956
28,46,20,2,b,50.370403
28,47,1,2,b,30.447237
28,47,2,2,b,62.059002
28,47,3,2,b,1.1365865
28,47,4,2,b,13.371861
28,47,5,2,b,19.134752
28,47,6,2,b,5.975668
28,47,7,2,b,84.360985
28,47,9,2,b,81.00121
28,47,13,2,b,29.957115
28,47,14,2,b,82.004456
28,47,16,2,b,62.279716
28,47,18,2,b,41.361397
28,47,19,2,b,46.583736
28,47,20,2,b,43.223423
28,48,1,2,b,7.067124
28,48,2,2,b,22.169085
28,48,3,2,b,-0.25723463
28,48,4,2,b,6.2162514
28,48,5,2,b,3.1668055
28,48,6,2,b,1.8776022
28,48,7,2,b,9.518736
28,48,9,2,b,4.991431
28,48,13,2,b,8.589461
28,48,14,2,b,10.824519
28,48,16,2,b,15.383958
28,48,18,2,b,12.070494
28,48,19,2,b,10.887188
28,48,20,2,b,15.387025
28,49,1,2,b,27.005018
28,49,2,2,b,38.74102
28,49,3,2,b,1.5267307
28,49,4,2,b,9.314054
28,49,5,2,b,13.809473
28,49,6,2,b,7.415277
28,49,7,2,b,22.972439
28,49,9,2,b,22.176346
28,49,13,2,b,29.27983
28,49,14,2,b,31.92621
28,49,16,2,b,40.378887
28,49,18,2,b,36.75179
28,49,19,2,b,35.234344
28,49,20,2,b,36.699642
28,50,1,2,b,36.299133
28,50,2,2,b,65.7757
28,50,3,2,b,0.79197645
28,50,4,2,b,14.962398
28,50,5,2,b,21.302492
28,50,6,2,b,6.8872013
28,50,7,2,b,67.74381
28,50,9,2,b,61.38772
28,50,13,2,b,35.858334
28,50,14,2,b,69.71865
28,50,16,2,b,55.514458
28,50,18,2,b,46.867863
28,50,19,2,b,46.932228
28,50,20,2,b,46.199203
29,1,1,2,b,1.940677
29,1,2,2,b,0.8781329
29,1,3,2,b,0.25830948
29,1,4,2,b,0.6197024
29,1,5,2,b,-0.068922944
29,1,6,2,b,1.0072893
29,1,7,2,b,6.586045
29,1,9,2,b,4.546334
29,1,13,2,b,2.2724252
29,1,14,2,b,6.7287474
29,1,16,2,b,6.9511023
29,1,18,2,b,0.85433894
29,1,19,2,b,0.9879254
29,1,20,2,b,0.5554399
29,2,1,2,b,57.321503
29,2,2,2,b,77.07562
29,2,3,2,b,7.308819
29,2,4,2,b,17.06841
29,2,5,2,b,35.672054
29,2,6,2,b,15.51145
29,2,7,2,b,89.62171
29,2,9,2,b,82.46941
29,2,13,2,b,42.528996
29,2,14,2,b,91.22052
29,2,16,2,b,65.33257
29,2,18,2,b,51.038456
29,2,19,2,b,50.42711
29,2,20,2,b,51.0004
29,3,1,2,b,14.994548
29,3,2,2,b,28.323172
29,3,3,2,b,0.60708547
29,3,4,2,b,0.63485485
29,3,5,2,b,3.2673407
29,3,6,2,b,2.2171082
29,3,7,2,b,50.121044
29,3,9,2,b,43.19883
29,3,13,2,b,7.2084966
29,3,14,2,b,44.844357
29,3,16,2,b,22.9177
29,3,18,2,b,3.9754622
29,3,19,2,b,5.8940363
29,3,20,2,b,4.9642572
29,4,1,2,b,50.850834
29,4,2,2,b,67.79397
29,4,3,2,b,7.45613
29,4,4,2,b,12.113292
29,4,5,2,b,24.484999
29,4,6,2,b,11.544781
29,4,7,2,b,87.70844
29,4,9,2,b,79.75067
29,4,13,2,b,37.06693
29,4,14,2,b,87.31679
29,4,16,2,b,60.4427
29,4,18,2,b,36.003796
29,4,19,2,b,37.952393
29,4,20,2,b,41.29258
29,5,1,2,b,46.691868
29,5,2,2,b,52.012333
29,5,3,2,b,9.787597
29,5,4,2,b,9.002574
29,5,5,2,b,20.47544
29,5,6,2,b,15.314494
29,5,7,2,b,68.76781
29,5,9,2,b,63.74496
29,5,13,2,b,38.56926
29,5,14,2,b,71.995766
29,5,16,2,b,58.95767
29,5,18,2,b,32.886784
29,5,19,2,b,31.744127
29,5,20,2,b,37.226837
29,6,1,2,b,33.779423
29,6,2,2,b,53.616627
29,6,3,2,b,6.071567
29,6,4,2,b,6.329648
29,6,5,2,b,11.842369
29,6,6,2,b,6.571764
29,6,7,2,b,82.263275
29,6,9,2,b,75.105064
29,6,13,2,b,22.62324
29,6,14,2,b,76.85962
29,6,16,2,b,48.977734
29,6,18,2,b,16.426054
29,6,19,2,b,18.753792
29,6,20,2,b,20.584726
29,7,1,2,b,67.97126
29,7,2,2,b,81.02414
29,7,3,2,b,18.929087
29,7,4,2,b,23.11731
29,7,5,2,b,38.629757
29,7,6,2,b,21.500303
29,7,7,2,b,105.60673
29,7,9,2,b,96.02968
29,7,13,2,b,52.860577
29,7,14,2,b,106.140915
29,7,16,2,b,74.9304
29,7,18,2,b,48.008026
29,7,19,2,b,48.80408
29,7,20,2,b,54.996387
29,8,1,2,b,72.0424
29,8,2,2,b,89.809944
29,8,3,2,b,20.703596
29,8,4,2,b,26.831425
29,8,5,2,b,43.607834
29,8,6,2,b,23.392271
29,8,7,2,b,99.42828
29,8,9,2,b,90.008575
29,8,13,2,b,61.794132
29,8,14,2,b,99.65743
29,8,16,2,b,77.40946
29,8,18,2,b,53.82468
29,8,19,2,b,55.401302
29,8,20,2,b,63.06594
29,9,1,2,b,5.548175
29,9,2,2,b,7.6668463
29,9,3,2,b,1.0102549
29,9,4,2,b,0.7679387
29,9,5,2,b,1.2526858
29,9,6,2,b,2.1500342
29,9,7,2,b,32.240067
29,9,9,2,b,24.126766
29,9,13,2,b,3.373566
29,9,14,2,b,30.631857
29,9,16,2,b,13.2110405
29,9,18,2,b,2.0393603
29,9,19,2,b,1.939409
29,9,20,2,b,0.98134476
29,10,1,2,b,55.56955
29,10,2,2,b,63.850418
29,10,3,2,b,12.857714
29,10,4,2,b,21.255018
29,10,5,2,b,31.557837
29,10,6,2,b,17.088476
29,10,7,2,b,79.18148
29,10,9,2,b,70.92752
29,10,13,2,b,43.255245
29,10,14,2,b,79.523994
29,10,16,2,b,60.85044
29,10,18,2,b,36.79074
29,10,19,2,b,40.187717
29,10,20,2,b,48.95594
29,11,1,2,b,74.232834
29,11,2,2,b,86.05723
29,11,3,2,b,21.138954
29,11,4,2,b,19.10276
29,11,5,2,b,43.17698
29,11,6,2,b,28.005894
29,11,7,2,b,107.081856
29,11,9,2,b,103.177635
29,11,13,2,b,67.32052
29,11,14,2,b,108.944725
29,11,16,2,b,89.37461
29,11,18,2,b,58.354935
29,11,19,2,b,56.678616
29,11,20,2,b,61.697468
29,12,1,2,b,62.73546
29,12,2,2,b,67.5233
29,12,3,2,b,14.104383
29,12,4,2,b,21.430046
29,12,5,2,b,34.83805
29,12,6,2,b,20.62078
29,12,7,2,b,90.15238
29,12,9,2,b,84.78648
29,12,13,2,b,48.338543
29,12,14,2,b,96.29298
29,12,16,2,b,66.55691
29,12,18,2,b,47.337967
29,12,19,2,b,46.975357
29,12,20,2,b,56.6633
29,13,1,2,b,65.47622
29,13,2,2,b,78.70489
29,13,3,2,b,12.780238
29,13,4,2,b,20.849045
29,13,5,2,b,36.214706
29,13,6,2,b,23.816479
29,13,7,2,b,86.858086
29,13,9,2,b,79.09025
29,13,13,2,b,58.195557
29,13,14,2,b,91.858734
29,13,16,2,b,74.43657
29,13,18,2,b,59.352654
29,13,19,2,b,56.541595
29,13,20,2,b,61.566364
29,14,1,2,b,48.07112
29,14,2,2,b,68.65914
29,14,3,2,b,8.985767
29,14,4,2,b,7.6214194
29,14,5,2,b,21.481688
29,14,6,2,b,13.625156
29,14,7,2,b,99.59184
29,14,9,2,b,94.82467
29,14,13,2,b,34.17349
29,14,14,2,b,102.48996
29,14,16,2,b,72.201965
29,14,18,2,b,41.008366
29,14,19,2,b,40.490288
29,14,20,2,b,39.26749
29,15,1,2,b,55.372414
29,15,2,2,b,71.20293
29,15,3,2,b,9.69896
29,15,4,2,b,13.157012
29,15,5,2,b,27.033443
29,15,6,2,b,13.497605
29,15,7,2,b,94.35463
29,15,9,2,b,85.88222
29,15,13,2,b,41.156185
29,15,14,2,b,94.25458
29,15,16,2,b,64.567764
29,15,18,2,b,36.719757
29,15,19,2,b,38.379494
29,15,20,2,b,43.130978
29,16,1,2,b,85.83444
29,16,2,2,b,102.884575
29,16,3,2,b,44.963654
29,16,4,2,b,44.03587
29,16,5,2,b,63.005184
29,16,6,2,b,42.78041
29,16,7,2,b,128.77249
29,16,9,2,b,125.76607
29,16,13,2,b,73.532135
29,16,14,2,b,125.73916
29,16,16,2,b,97.82677
29,16,18,2,b,67.22484
29,16,19,2,b,67.630165
29,16,20,2,b,73.60329
29,17,1,2,b,40.14622
29,17,2,2,b,65.98774
29,17,3,2,b,3.5052538
29,17,4,2,b,5.0412555
29,17,5,2,b,15.311328
29,17,6,2,b,6.1546683
29,17,7,2,b,99.223564
29,17,9,2,b,89.85716
29,17,13,2,b,22.095982
29,17,14,2,b,100.97916
29,17,16,2,b,57.257027
29,17,18,2,b,27.823961
29,17,19,2,b,27.328154
29,17,20,2,b,24.139866
29,18,1,2,b,61.886604
29,18,2,2,b,75.695175
29,18,3,2,b,13.907293
29,18,4,2,b,15.767531
29,18,5,2,b,34.89551
29,18,6,2,b,16.864754
29,18,7,2,b,102.98962
29,18,9,2,b,98.682724
29,18,13,2,b,48.73212
29,18,14,2,b,106.81454
29,18,16,2,b,69.36928
29,18,18,2,b,40.892914
29,18,19,2,b,41.525303
29,18,20,2,b,50.500042
29,19,1,2,b,5.222217
29,19,2,2,b,14.157893
29,19,3,2,b,0.773822
29,19,4,2,b,0.24328454
29,19,5,2,b,0.6994897
29,19,6,2,b,0.90352863
29,19,7,2,b,29.511412
29,19,9,2,b,23.732412
29,19,13,2,b,1.9244883
29,19,14,2,b,27.572392
29,19,16,2,b,10.940513
29,19,18,2,b,0.42458555
29,19,19,2,b,1.2595575
29,19,20,2,b,0.37752846
29,20,1,2,b,9.026558
29,20,2,2,b,16.512312
29,20,3,2,b,0.49559784
29,20,4,2,b,0.5002803
29,20,5,2,b,1.6973807
29,20,6,2,b,1.3775123
29,20,7,2,b,46.032505
29,20,9,2,b,40.34831
29,20,13,2,b,4.8137546
29,20,14,2,b,39.938946
29,20,16,2,b,14.136733
29,20,18,2,b,1.0792623
29,20,19,2,b,3.151639
29,20,20,2,b,2.3438966
29,21,1,2,b,36.267643
29,21,2,2,b,48.05722
29,21,3,2,b,5.008899
29,21,4,2,b,5.7006564
29,21,5,2,b,12.955658
29,21,6,2,b,7.6109934
29,21,7,2,b,84.844986
29,21,9,2,b,76.30205
29,21,13,2,b,22.247444
29,21,14,2,b,83.2976
29,21,16,2,b,48.235664
29,21,18,2,b,19.006893
29,21,19,2,b,19.571423
29,21,20,2,b,21.431602
29,22,1,2,b,61.872356
29,22,2,2,b,83.69882
29,22,3,2,b,18.017418
29,22,4,2,b,19.453543
29,22,5,2,b,37.02224
29,22,6,2,b,18.310137
29,22,7,2,b,114.748955
29,22,9,2,b,112.48422
29,22,13,2,b,51.961525
29,22,14,2,b,114.98944
29,22,16,2,b,75.06074
29,22,18,2,b,42.140236
29,22,19,2,b,44.614944
29,22,20,2,b,55.42185
29,23,1,2,b,74.763535
29,23,2,2,b,86.95337
29,23,3,2,b,22.846928
29,23,4,2,b,24.43954
29,23,5,2,b,46.59984
29,23,6,2,b,31.569857
29,23,7,2,b,104.83302
29,23,9,2,b,103.17032
29,23,13,2,b,69.123955
29,23,14,2,b,109.486824
29,23,16,2,b,87.57265
29,23,18,2,b,65.111916
29,23,19,2,b,64.471214
29,23,20,2,b,68.4688
29,24,1,2,b,39.741043
29,24,2,2,b,67.40194
29,24,3,2,b,3.3198538
29,24,4,2,b,4.8342705
29,24,5,2,b,14.766266
29,24,6,2,b,6.034239
29,24,7,2,b,102.57551
29,24,9,2,b,92.70079
29,24,13,2,b,21.625654
29,24,14,2,b,103.63433
29,24,16,2,b,59.01298
29,24,18,2,b,28.150957
29,24,19,2,b,27.74589
29,24,20,2,b,23.541252
29,25,1,2,b,5.122705
29,25,2,2,b,10.693617
29,25,3,2,b,0.28953198
29,25,4,2,b,0.21640445
29,25,5,2,b,0.9720099
29,25,6,2,b,0.11629925
29,25,7,2,b,67.678795
29,25,9,2,b,59.248257
29,25,13,2,b,1.5570098
29,25,14,2,b,57.022175
29,25,16,2,b,11.359672
29,25,18,2,b,2.2726526
29,25,19,2,b,1.8350579
29,25,20,2,b,0.44721207
29,26,1,2,b,40.11612
29,26,2,2,b,50.372517
29,26,3,2,b,7.0024505
29,26,4,2,b,5.3776617
29,26,5,2,b,15.044761
29,26,6,2,b,10.27066
29,26,7,2,b,69.87812
29,26,9,2,b,64.238205
29,26,13,2,b,29.900911
29,26,14,2,b,71.146225
29,26,16,2,b,53.167446
29,26,18,2,b,25.151955
29,26,19,2,b,25.225803
29,26,20,2,b,27.865965
29,27,1,2,b,17.411924
29,27,2,2,b,41.78814
29,27,3,2,b,1.0358273
29,27,4,2,b,0.56155294
29,27,5,2,b,3.2042904
29,27,6,2,b,1.9745625
29,27,7,2,b,67.123985
29,27,9,2,b,60.57159
29,27,13,2,b,7.876816
29,27,14,2,b,68.8404
29,27,16,2,b,37.755665
29,27,18,2,b,9.501031
29,27,19,2,b,9.115788
29,27,20,2,b,5.992144
29,28,1,2,b,8.8533745
29,28,2,2,b,19.289724
29,28,3,2,b,9.345908
29,28,4,2,b,3.5621548
29,28,5,2,b,4.0087132
29,28,6,2,b,6.461818
29,28,7,2,b,51.81163
29,28,9,2,b,48.738377
29,28,13,2,b,7.716761
29,28,14,2,b,48.331177
29,28,16,2,b,22.334072
29,28,18,2,b,4.280275
29,28,19,2,b,4.389399
29,28,20,2,b,6.1209464
29,29,1,2,b,17.223642
29,29,2,2,b,33.501354
29,29,3,2,b,1.6045507
29,29,4,2,b,2.5772738
29,29,5,2,b,3.8349957
29,29,6,2,b,2.1116161
29,29,7,2,b,51.85292
29,29,9,2,b,41.84424
29,29,13,2,b,7.616955
29,29,14,2,b,45.327938
29,29,16,2,b,22.872232
29,29,18,2,b,4.282891
29,29,19,2,b,8.490777
29,29,20,2,b,7.790935
29,30,1,2,b,79.387215
29,30,2,2,b,96.73022
29,30,3,2,b,25.358725
29,30,4,2,b,31.77214
29,30,5,2,b,51.149757
29,30,6,2,b,28.730059
29,30,7,2,b,105.41619
29,30,9,2,b,96.47004
29,30,13,2,b,70.29414
29,30,14,2,b,106.33007
29,30,16,2,b,84.273476
29,30,18,2,b,62.306152
29,30,19,2,b,62.662754
29,30,20,2,b,70.86002
29,31,1,2,b,9.900243
29,31,2,2,b,20.07149
29,31,3,2,b,3.1127875
29,31,4,2,b,0.88561594
29,31,5,2,b,4.1011944
29,31,6,2,b,2.1796417
29,31,7,2,b,58.993633
29,31,9,2,b,54.940525
29,31,13,2,b,6.562799
29,31,14,2,b,54.059677
29,31,16,2,b,17.5416
29,31,18,2,b,3.9217327
29,31,19,2,b,4.359677
29,31,20,2,b,3.2284052
29,32,1,2,b,51.595245
29,32,2,2,b,63.40954
29,32,3,2,b,11.935144
29,32,4,2,b,15.063767
29,32,5,2,b,23.820728
29,32,6,2,b,13.45155
29,32,7,2,b,83.6079
29,32,9,2,b,74.38893
29,32,13,2,b,36.567738
29,32,14,2,b,84.304504
29,32,16,2,b,60.059284
29,32,18,2,b,30.655733
29,32,19,2,b,34.590343
29,32,20,2,b,39.475273
29,33,1,2,b,55.400993
29,33,2,2,b,77.77634
29,33,3,2,b,29.695726
29,33,4,2,b,19.453194
29,33,5,2,b,29.242418
29,33,6,2,b,24.896078
29,33,7,2,b,122.33535
29,33,9,2,b,120.970955
29,33,13,2,b,44.736694
29,33,14,2,b,119.07633
29,33,16,2,b,87.35972
29,33,18,2,b,40.832306
29,33,19,2,b,38.582855
29,33,20,2,b,37.80971
29,34,1,2,b,11.045308
29,34,2,2,b,18.674206
29,34,3,2,b,0.7499676
29,34,4,2,b,0.045575235
29,34,5,2,b,2.7411287
29,34,6,2,b,2.122382
29,34,7,2,b,63.456078
29,34,9,2,b,58.14043
29,34,13,2,b,5.8685436
29,34,14,2,b,56.777107
29,34,16,2,b,18.44728
29,34,18,2,b,3.4315064
29,34,19,2,b,3.8389974
29,34,20,2,b,2.4259734
29,35,1,2,b,9.636933
29,35,2,2,b,16.574862
29,35,3,2,b,0.6432472
29,35,4,2,b,0.5660087
29,35,5,2,b,1.7369266
29,35,6,2,b,2.3462007
29,35,7,2,b,48.31438
29,35,9,2,b,41.018135
29,35,13,2,b,5.3851542
29,35,14,2,b,44.74911
29,35,16,2,b,17.393007
29,35,18,2,b,2.623776
29,35,19,2,b,2.792427
29,35,20,2,b,2.5050497
29,36,1,2,b,5.7947655
29,36,2,2,b,11.474051
29,36,3,2,b,0.4631176
29,36,4,2,b,0.24310228
29,36,5,2,b,0.6391149
29,36,6,2,b,1.7266892
29,36,7,2,b,37.51562
29,36,9,2,b,31.041252
29,36,13,2,b,3.3782444
29,36,14,2,b,33.500267
29,36,16,2,b,11.671947
29,36,18,2,b,0.86890304
29,36,19,2,b,1.1237755
29,36,20,2,b,0.50849545
29,37,1,2,b,8.775208
29,37,2,2,b,13.11746
29,37,3,2,b,0.6782821
29,37,4,2,b,0.55783564
29,37,5,2,b,1.2145402
29,37,6,2,b,2.272068
29,37,7,2,b,43.355648
29,37,9,2,b,36.620834
29,37,13,2,b,5.1612277
29,37,14,2,b,40.456608
29,37,16,2,b,16.201742
29,37,18,2,b,2.1747274
29,37,19,2,b,2.3944013
29,37,20,2,b,2.1748326
29,38,1,2,b,3.4261224
29,38,2,2,b,11.798363
29,38,3,2,b,0.94708467
29,38,4,2,b,0.0923614
29,38,5,2,b,0.23425522
29,38,6,2,b,1.420977
29,38,7,2,b,32.42489
29,38,9,2,b,32.456284
29,38,13,2,b,2.8193607
29,38,14,2,b,32.59592
29,38,16,2,b,10.094446
29,38,18,2,b,1.0285465
29,38,19,2,b,1.1838976
29,38,20,2,b,0.4574301
29,39,1,2,b,9.139906
29,39,2,2,b,15.872945
29,39,3,2,b,0.19020298
29,39,4,2,b,0.43430546
29,39,5,2,b,1.496803
29,39,6,2,b,1.7275821
29,39,7,2,b,36.47834
29,39,9,2,b,30.093643
29,39,13,2,b,4.554724
29,39,14,2,b,29.899977
29,39,16,2,b,13.885297
29,39,18,2,b,0.5019142
29,39,19,2,b,2.3906734
29,39,20,2,b,1.8501251
29,40,1,2,b,17.493011
29,40,2,2,b,35.486786
29,40,3,2,b,1.1962293
29,40,4,2,b,0.51782674
29,40,5,2,b,5.2322226
29,40,6,2,b,2.104005
29,40,7,2,b,80.367256
29,40,9,2,b,74.0377
29,40,13,2,b,8.9622135
29,40,14,2,b,75.68765
29,40,16,2,b,29.36108
29,40,18,2,b,8.013961
29,40,19,2,b,7.468513
29,40,20,2,b,6.702981
29,41,1,2,b,75.1947
29,41,2,2,b,81.064644
29,41,3,2,b,26.059654
29,41,4,2,b,21.865
29,41,5,2,b,48.995914
29,41,6,2,b,30.4665
29,41,7,2,b,116.96717
29,41,9,2,b,115.25001
29,41,13,2,b,61.65829
29,41,14,2,b,119.16825
29,41,16,2,b,85.64792
29,41,18,2,b,56.769096
29,41,19,2,b,53.90406
29,41,20,2,b,62.06629
29,42,1,2,b,16.596117
29,42,2,2,b,28.241444
29,42,3,2,b,8.403541
29,42,4,2,b,3.8565526
29,42,5,2,b,4.7823567
29,42,6,2,b,6.502486
29,42,7,2,b,61.866245
29,42,9,2,b,55.293293
29,42,13,2,b,11.572729
29,42,14,2,b,54.415085
29,42,16,2,b,31.958992
29,42,18,2,b,6.449179
29,42,19,2,b,7.4032717
29,42,20,2,b,8.1386595
29,43,1,2,b,73.45852
29,43,2,2,b,81.498726
29,43,3,2,b,22.501247
29,43,4,2,b,28.260372
29,43,5,2,b,45.33
29,43,6,2,b,26.542915
29,43,7,2,b,104.92262
29,43,9,2,b,97.76652
29,43,13,2,b,61.07456
29,43,14,2,b,107.23073
29,43,16,2,b,78.89917
29,43,18,2,b,55.402664
29,43,19,2,b,54.73669
29,43,20,2,b,65.28984
29,44,1,2,b,6.333727
29,44,2,2,b,11.091876
29,44,3,2,b,1.4509726
29,44,4,2,b,0.28616294
29,44,5,2,b,1.1163268
29,44,6,2,b,2.3804874
29,44,7,2,b,37.25352
29,44,9,2,b,33.955738
29,44,13,2,b,5.2058434
29,44,14,2,b,37.940605
29,44,16,2,b,15.042936
29,44,18,2,b,3.9439611
29,44,19,2,b,3.3251538
29,44,20,2,b,2.5333722
29,45,1,2,b,41.537205
29,45,2,2,b,50.660416
29,45,3,2,b,5.8902707
29,45,4,2,b,5.84008
29,45,5,2,b,18.206543
29,45,6,2,b,9.375156
29,45,7,2,b,92.16979
29,45,9,2,b,86.41288
29,45,13,2,b,27.08247
29,45,14,2,b,90.39178
29,45,16,2,b,51.943172
29,45,18,2,b,21.81945
29,45,19,2,b,22.371605
29,45,20,2,b,25.886593
29,46,1,2,b,62.483627
29,46,2,2,b,77.50918
29,46,3,2,b,13.026433
29,46,4,2,b,17.02876
29,46,5,2,b,33.33677
29,46,6,2,b,17.257397
29,46,7,2,b,99.26064
29,46,9,2,b,90.820076
29,46,13,2,b,48.94894
29,46,14,2,b,99.90243
29,46,16,2,b,70.77018
29,46,18,2,b,43.670803
29,46,19,2,b,45.023685
29,46,20,2,b,51.12144
29,47,1,2,b,53.521175
29,47,2,2,b,76.35257
29,47,3,2,b,9.881016
29,47,4,2,b,11.885991
29,47,5,2,b,27.568474
29,47,6,2,b,12.617072
29,47,7,2,b,108.129425
29,47,9,2,b,102.37811
29,47,13,2,b,41.001507
29,47,14,2,b,106.38286
29,47,16,2,b,69.824135
29,47,18,2,b,37.586224
29,47,19,2,b,42.62028
29,47,20,2,b,44.841038
29,48,1,2,b,21.738766
29,48,2,2,b,34.250557
29,48,3,2,b,4.0702543
29,48,4,2,b,5.887078
29,48,5,2,b,4.9281034
29,48,6,2,b,2.775972
29,48,7,2,b,45.065422
29,48,9,2,b,35.451157
29,48,13,2,b,12.225505
29,48,14,2,b,39.402924
29,48,16,2,b,27.271395
29,48,18,2,b,4.501028
29,48,19,2,b,9.076632
29,48,20,2,b,13.121478
29,49,1,2,b,39.751297
29,49,2,2,b,49.085464
29,49,3,2,b,7.0565157
29,49,4,2,b,5.498202
29,49,5,2,b,15.072258
29,49,6,2,b,10.314195
29,49,7,2,b,67.392746
29,49,9,2,b,61.95874
29,49,13,2,b,29.716108
29,49,14,2,b,68.56268
29,49,16,2,b,51.98682
29,49,18,2,b,24.603296
29,49,19,2,b,24.85826
29,49,20,2,b,27.810593
29,50,1,2,b,59.197906
29,50,2,2,b,80.28755
29,50,3,2,b,9.388741
29,50,4,2,b,12.778685
29,50,5,2,b,29.114317
29,50,6,2,b,13.921368
29,50,7,2,b,106.0534
29,50,9,2,b,97.8618
29,50,13,2,b,43.889942
29,50,14,2,b,107.79786
29,50,16,2,b,71.11446
29,50,18,2,b,42.504128
29,50,19,2,b,43.570522
29,50,20,2,b,45.92624
30,1,1,2,b,0.3713529
30,1,2,2,b,-0.06511101
30,1,3,2,b,0.3796633
30,1,4,2,b,0.40495688
30,1,5,2,b,0.16609421
30,1,6,2,b,0.2504924
30,1,7,2,b,0.45693138
30,1,9,2,b,0.4996576
30,1,13,2,b,0.44171348
30,1,14,2,b,0.38299254
30,1,16,2,b,1.5705236
30,1,18,2,b,0.21526943
30,1,19,2,b,0.21167363
30,1,20,2,b,0.5646066
30,2,1,2,b,16.823338
30,2,2,2,b,31.18729
30,2,3,2,b,0.22685157
30,2,4,2,b,7.482433
30,2,5,2,b,11.066598
30,2,6,2,b,2.9985914
30,2,7,2,b,28.056454
30,2,9,2,b,22.501223
30,2,13,2,b,11.070696
30,2,14,2,b,28.344902
30,2,16,2,b,22.052109
30,2,18,2,b,19.39978
30,2,19,2,b,18.229399
30,2,20,2,b,22.2902
30,3,1,2,b,0.78011054
30,3,2,2,b,4.6396327
30,3,3,2,b,0.29427335
30,3,4,2,b,0.57975197
30,3,5,2,b,0.32160804
30,3,6,2,b,0.5488673
30,3,7,2,b,5.9909425
30,3,9,2,b,4.4654913
30,3,13,2,b,0.44612154
30,3,14,2,b,6.278847
30,3,16,2,b,1.6141276
30,3,18,2,b,0.008944123
30,3,19,2,b,0.4949369
30,3,20,2,b,-0.44714373
30,4,1,2,b,9.624482
30,4,2,2,b,22.848425
30,4,3,2,b,0.3540559
30,4,4,2,b,3.7912648
30,4,5,2,b,4.575421
30,4,6,2,b,1.7757202
30,4,7,2,b,23.524002
30,4,9,2,b,17.780577
30,4,13,2,b,3.9665499
30,4,14,2,b,21.909534
30,4,16,2,b,14.582756
30,4,18,2,b,6.869711
30,4,19,2,b,8.184303
30,4,20,2,b,10.749938
30,5,1,2,b,6.9588556
30,5,2,2,b,11.954948
30,5,3,2,b,0.9045074
30,5,4,2,b,2.4401135
30,5,5,2,b,0.87654656
30,5,6,2,b,1.9449861
30,5,7,2,b,5.0785255
30,5,9,2,b,4.2662396
30,5,13,2,b,5.426752
30,5,14,2,b,11.478589
30,5,16,2,b,12.939113
30,5,18,2,b,5.6635065
30,5,19,2,b,5.6937866
30,5,20,2,b,11.013131
30,6,1,2,b,2.5331297
30,6,2,2,b,14.634023
30,6,3,2,b,0.5449325
30,6,4,2,b,1.0284047
30,6,5,2,b,1.2105062
30,6,6,2,b,0.41654792
30,6,7,2,b,17.04274
30,6,9,2,b,13.19613
30,6,13,2,b,1.0815302
30,6,14,2,b,16.596592
30,6,16,2,b,5.8115625
30,6,18,2,b,0.76165694
30,6,19,2,b,0.9089904
30,6,20,2,b,0.97000617
30,7,1,2,b,13.708362
30,7,2,2,b,25.775051
30,7,3,2,b,1.2278312
30,7,4,2,b,5.924192
30,7,5,2,b,3.4879963
30,7,6,2,b,1.8680037
30,7,7,2,b,31.27316
30,7,9,2,b,22.581194
30,7,13,2,b,7.032339
30,7,14,2,b,29.078482
30,7,16,2,b,16.440649
30,7,18,2,b,5.635197
30,7,19,2,b,8.708915
30,7,20,2,b,14.249859
30,8,1,2,b,14.546892
30,8,2,2,b,33.57224
30,8,3,2,b,1.464636
30,8,4,2,b,8.044018
30,8,5,2,b,5.969222
30,8,6,2,b,2.234705
30,8,7,2,b,24.455814
30,8,9,2,b,16.114868
30,8,13,2,b,10.5798235
30,8,14,2,b,21.245451
30,8,16,2,b,18.716045
30,8,18,2,b,11.03299
30,8,19,2,b,14.856084
30,8,20,2,b,19.968117
30,9,1,2,b,0.7254279
30,9,2,2,b,0.85423666
30,9,3,2,b,0.49612367
30,9,4,2,b,0.66471106
30,9,5,2,b,0.48454937
30,9,6,2,b,0.3518803
30,9,7,2,b,2.9025543
30,9,9,2,b,1.1678762
30,9,13,2,b,0.5667241
30,9,14,2,b,4.367352
30,9,16,2,b,5.2282705
30,9,18,2,b,0.15435284
30,9,19,2,b,0.42118493
30,9,20,2,b,0.26224914
