Amine,Bromide,Catalyst,Solvent,Base,yield
26,25,19,2,b,-0.24654256
26,25,20,2,b,-0.011910355
26,28,1,2,b,0.5603634
26,28,2,2,b,2.0254304
26,28,3,2,b,1.1912483
26,28,4,2,b,1.1213262
26,28,5,2,b,0.8059934
26,28,6,2,b,0.81642145
26,28,7,2,b,5.7149014
26,28,9,2,b,6.116346
26,28,13,2,b,0.3991792
26,28,14,2,b,8.529498
26,28,16,2,b,1.7526742
26,28,18,2,b,0.4096327
26,28,19,2,b,0.43366432
26,28,20,2,b,0.9158544
26,29,1,2,b,0.5452327
26,29,2,2,b,2.200791
26,29,3,2,b,0.6854792
26,29,4,2,b,1.0636848
26,29,5,2,b,0.7370175
26,29,6,2,b,0.52263975
26,29,7,2,b,4.9636345
26,29,9,2,b,3.978087
26,29,13,2,b,0.35053003
26,29,14,2,b,5.3091025
26,29,16,2,b,0.7084739
26,29,18,2,b,0.10802644
26,29,19,2,b,0.3290045
26,29,20,2,b,0.003838751
26,32,1,2,b,0.71475345
26,32,2,2,b,5.5128245
26,32,3,2,b,0.5561019
26,32,4,2,b,0.72249997
26,32,5,2,b,0.26026326
26,32,6,2,b,0.3227798
26,32,7,2,b,4.22666
26,32,9,2,b,2.0531626
26,32,13,2,b,0.38596967
26,32,14,2,b,7.498715
26,32,16,2,b,2.645831
26,32,18,2,b,-0.14118092
26,32,19,2,b,0.30063367
26,32,20,2,b,0.006120876
26,33,1,2,b,1.8780427
26,33,2,2,b,10.739712
26,33,3,2,b,2.9743845
26,33,4,2,b,1.2510828
26,33,5,2,b,0.6957043
26,33,6,2,b,1.2467713
26,33,7,2,b,23.767504
26,33,9,2,b,26.233908
26,33,13,2,b,2.099799
26,33,14,2,b,26.790552
26,33,16,2,b,8.816683
26,33,18,2,b,0.8754779
26,33,19,2,b,0.94099474
26,33,20,2,b,1.808278
26,34,1,2,b,0.49617532
26,34,2,2,b,0.0137805855
26,34,3,2,b,0.6442662
26,34,4,2,b,0.61983466
26,34,5,2,b,0.48876482
26,34,6,2,b,0.23142208
26,34,7,2,b,7.528528
26,34,9,2,b,6.389973
26,34,13,2,b,0.34543964
26,34,14,2,b,7.315987
26,34,16,2,b,1.1802244
26,34,18,2,b,-0.13043211
26,34,19,2,b,0.104568325
26,34,20,2,b,-0.20474175
26,35,1,2,b,0.37828925
26,35,2,2,b,0.07830642
26,35,3,2,b,0.6902913
26,35,4,2,b,0.773396
26,35,5,2,b,0.57774997
26,35,6,2,b,0.3254374
26,35,7,2,b,3.833887
26,35,9,2,b,2.7080932
26,35,13,2,b,0.2941116
26,35,14,2,b,4.892345
26,35,16,2,b,1.4156165
26,35,18,2,b,-0.16689414
26,35,19,2,b,0.13702404
26,35,20,2,b,0.17422247
26,36,1,2,b,0.32958916
26,36,2,2,b,0.094411425
26,36,3,2,b,0.7335915
26,36,4,2,b,0.72960925
26,36,5,2,b,0.59904784
26,36,6,2,b,0.34079304
26,36,7,2,b,2.9512968
26,36,9,2,b,2.1036217
26,36,13,2,b,0.13057294
26,36,14,2,b,3.6967497
26,36,16,2,b,0.9260011
26,36,18,2,b,-0.14135145
26,36,19,2,b,0.0793877
26,36,20,2,b,0.3087667
26,37,1,2,b,0.28865355
26,37,2,2,b,-0.04913781
26,37,3,2,b,0.6432615
26,37,4,2,b,0.80245197
26,37,5,2,b,0.57635427
26,37,6,2,b,0.32446876
26,37,7,2,b,2.5168746
26,37,9,2,b,1.5466242
26,37,13,2,b,0.2852191
26,37,14,2,b,3.8251557
26,37,16,2,b,1.0361005
26,37,18,2,b,-0.10739235
26,37,19,2,b,0.15987957
26,37,20,2,b,0.22950281
26,41,1,2,b,0.672654
26,41,2,2,b,4.877142
26,41,3,2,b,-0.10190247
26,41,4,2,b,0.28812313
26,41,5,2,b,-0.058491435
26,41,6,2,b,-0.061805185
26,41,7,2,b,12.186654
26,41,9,2,b,12.871261
26,41,13,2,b,0.7544193
26,41,14,2,b,14.7433
26,41,16,2,b,2.9058654
26,41,18,2,b,-0.21561533
26,41,19,2,b,0.10896174
26,41,20,2,b,-0.6102343
26,44,1,2,b,0.13526541
26,44,2,2,b,0.20455624
26,44,3,2,b,0.50112545
26,44,4,2,b,0.29862294
26,44,5,2,b,0.2611724
26,44,6,2,b,-0.04474952
26,44,7,2,b,0.42760587
26,44,9,2,b,0.32774678
26,44,13,2,b,0.10957429
26,44,14,2,b,2.971851
26,44,16,2,b,1.5835508
26,44,18,2,b,0.22473334
26,44,19,2,b,0.05205539
26,44,20,2,b,0.25208762
26,48,1,2,b,0.5867753
26,48,2,2,b,3.0295517
26,48,3,2,b,0.7396895
26,48,4,2,b,0.8431262
26,48,5,2,b,0.8884888
26,48,6,2,b,0.71335274
26,48,7,2,b,0.69488245
26,48,9,2,b,-0.0018831822
26,48,13,2,b,0.35870403
26,48,14,2,b,1.3553815
26,48,16,2,b,2.0044947
26,48,18,2,b,0.50539064
26,48,19,2,b,0.6309404
26,48,20,2,b,0.040738087
29,2,1,2,b,57.321503
29,2,2,2,b,77.07562
29,2,3,2,b,7.308819
29,2,4,2,b,17.06841
29,2,5,2,b,35.672054
29,2,6,2,b,15.51145
29,2,7,2,b,89.62171
29,2,9,2,b,82.46941
29,2,13,2,b,42.528996
29,2,14,2,b,91.22052
29,2,16,2,b,65.33257
29,2,18,2,b,51.038456
29,2,19,2,b,50.42711
29,2,20,2,b,51.0004
29,3,1,2,b,14.994548
29,3,2,2,b,28.323172
29,3,3,2,b,0.60708547
29,3,4,2,b,0.63485485
29,3,5,2,b,3.2673407
29,3,6,2,b,2.2171082
29,3,7,2,b,50.121044
29,3,9,2,b,43.19883
29,3,13,2,b,7.2084966
29,3,14,2,b,44.844357
29,3,16,2,b,22.9177
29,3,18,2,b,3.9754622
29,3,19,2,b,5.8940363
29,3,20,2,b,4.9642572
29,5,1,2,b,46.691868
29,5,2,2,b,52.012333
29,5,3,2,b,9.787597
29,5,4,2,b,9.002574
29,5,5,2,b,20.47544
29,5,6,2,b,15.314494
29,5,7,2,b,68.76781
29,5,9,2,b,63.74496
29,5,13,2,b,38.56926
29,5,14,2,b,71.995766
29,5,16,2,b,58.95767
29,5,18,2,b,32.886784
29,5,19,2,b,31.744127
29,5,20,2,b,37.226837
29,9,1,2,b,5.548175
29,9,2,2,b,7.6668463
29,9,3,2,b,1.0102549
29,9,4,2,b,0.7679387
29,9,5,2,b,1.2526858
29,9,6,2,b,2.1500342
29,9,7,2,b,32.240067
29,9,9,2,b,24.126766
29,9,13,2,b,3.373566
29,9,14,2,b,30.631857
29,9,16,2,b,13.2110405
29,9,18,2,b,2.0393603
29,9,19,2,b,1.939409
29,9,20,2,b,0.98134476
29,12,1,2,b,62.73546
29,12,2,2,b,67.5233
29,12,3,2,b,14.104383
29,12,4,2,b,21.430046
29,12,5,2,b,34.83805
29,12,6,2,b,20.62078
29,12,7,2,b,90.15238
29,12,9,2,b,84.78648
29,12,13,2,b,48.338543
29,12,14,2,b,96.29298
29,12,16,2,b,66.55691
29,12,18,2,b,47.337967
29,12,19,2,b,46.975357
29,12,20,2,b,56.6633
29,13,1,2,b,65.47622
29,13,2,2,b,78.70489
29,13,3,2,b,12.780238
29,13,4,2,b,20.849045
29,13,5,2,b,36.214706
29,13,6,2,b,23.816479
29,13,7,2,b,86.858086
29,13,9,2,b,79.09025
29,13,13,2,b,58.195557
29,13,14,2,b,91.858734
29,13,16,2,b,74.43657
29,13,18,2,b,59.352654
29,13,19,2,b,56.541595
29,13,20,2,b,61.566364
29,14,1,2,b,48.07112
29,14,2,2,b,68.65914
29,14,3,2,b,8.985767
29,14,4,2,b,7.6214194
29,14,5,2,b,21.481688
29,14,6,2,b,13.625156
29,14,7,2,b,99.59184
29,14,9,2,b,94.82467
29,14,13,2,b,34.17349
29,14,14,2,b,102.48996
29,14,16,2,b,72.201965
29,14,18,2,b,41.008366
29,14,19,2,b,40.490288
29,14,20,2,b,39.26749
29,16,1,2,b,85.83444
29,16,2,2,b,102.884575
29,16,3,2,b,44.963654
29,16,4,2,b,44.03587
29,16,5,2,b,63.005184
29,16,6,2,b,42.78041
29,16,7,2,b,128.77249
29,16,9,2,b,125.76607
29,16,13,2,b,73.532135
29,16,14,2,b,125.73916
29,16,16,2,b,97.82677
29,16,18,2,b,67.22484
29,16,19,2,b,67.630165
29,16,20,2,b,73.60329
29,17,1,2,b,40.14622
29,17,2,2,b,65.98774
29,17,3,2,b,3.5052538
29,17,4,2,b,5.0412555
29,17,5,2,b,15.311328
29,17,6,2,b,6.1546683
29,17,7,2,b,99.223564
29,17,9,2,b,89.85716
29,17,13,2,b,22.095982
29,17,14,2,b,100.97916
29,17,16,2,b,57.257027
29,17,18,2,b,27.823961
29,17,19,2,b,27.328154
29,17,20,2,b,24.139866
29,18,1,2,b,61.886604
29,18,2,2,b,75.695175
29,18,3,2,b,13.907293
29,18,4,2,b,15.767531
29,18,5,2,b,34.89551
29,18,6,2,b,16.864754
29,18,7,2,b,102.98962
29,18,9,2,b,98.682724
29,18,13,2,b,48.73212
29,18,14,2,b,106.81454
29,18,16,2,b,69.36928
29,18,18,2,b,40.892914
29,18,19,2,b,41.525303
29,18,20,2,b,50.500042
29,19,1,2,b,5.222217
29,19,2,2,b,14.157893
29,19,3,2,b,0.773822
29,19,4,2,b,0.24328454
29,19,5,2,b,0.6994897
29,19,6,2,b,0.90352863
29,19,7,2,b,29.511412
29,19,9,2,b,23.732412
29,19,13,2,b,1.9244883
29,19,14,2,b,27.572392
29,19,16,2,b,10.940513
29,19,18,2,b,0.42458555
29,19,19,2,b,1.2595575
29,19,20,2,b,0.37752846
29,20,1,2,b,9.026558
29,20,2,2,b,16.512312
29,20,3,2,b,0.49559784
29,20,4,2,b,0.5002803
29,20,5,2,b,1.6973807
29,20,6,2,b,1.3775123
29,20,7,2,b,46.032505
29,20,9,2,b,40.34831
29,20,13,2,b,4.8137546
29,20,14,2,b,39.938946
29,20,16,2,b,14.136733
29,20,18,2,b,1.0792623
29,20,19,2,b,3.151639
29,20,20,2,b,2.3438966
29,23,1,2,b,74.763535
29,23,2,2,b,86.95337
29,23,3,2,b,22.846928
29,23,4,2,b,24.43954
29,23,5,2,b,46.59984
29,23,6,2,b,31.569857
29,23,7,2,b,104.83302
29,23,9,2,b,103.17032
29,23,13,2,b,69.123955
29,23,14,2,b,109.486824
29,23,16,2,b,87.57265
29,23,18,2,b,65.111916
29,23,19,2,b,64.471214
29,23,20,2,b,68.4688
29,25,1,2,b,5.122705
29,25,2,2,b,10.693617
29,25,3,2,b,0.28953198
29,25,4,2,b,0.21640445
29,25,5,2,b,0.9720099
29,25,6,2,b,0.11629925
29,25,7,2,b,67.678795
29,25,9,2,b,59.248257
29,25,13,2,b,1.5570098
29,25,14,2,b,57.022175
29,25,16,2,b,11.359672
29,25,18,2,b,2.2726526
29,25,19,2,b,1.8350579
29,25,20,2,b,0.44721207
29,28,1,2,b,8.8533745
29,28,2,2,b,19.289724
29,28,3,2,b,9.345908
29,28,4,2,b,3.5621548
29,28,5,2,b,4.0087132
29,28,6,2,b,6.461818
29,28,7,2,b,51.81163
29,28,9,2,b,48.738377
29,28,13,2,b,7.716761
29,28,14,2,b,48.331177
29,28,16,2,b,22.334072
29,28,18,2,b,4.280275
29,28,19,2,b,4.389399
29,28,20,2,b,6.1209464
29,29,1,2,b,17.223642
29,29,2,2,b,33.501354
29,29,3,2,b,1.6045507
29,29,4,2,b,2.5772738
29,29,5,2,b,3.8349957
29,29,6,2,b,2.1116161
29,29,7,2,b,51.85292
29,29,9,2,b,41.84424
29,29,13,2,b,7.616955
29,29,14,2,b,45.327938
29,29,16,2,b,22.872232
29,29,18,2,b,4.282891
29,29,19,2,b,8.490777
29,29,20,2,b,7.790935
29,32,1,2,b,51.595245
29,32,2,2,b,63.40954
29,32,3,2,b,11.935144
29,32,4,2,b,15.063767
29,32,5,2,b,23.820728
29,32,6,2,b,13.45155
29,32,7,2,b,83.6079
29,32,9,2,b,74.38893
29,32,13,2,b,36.567738
29,32,14,2,b,84.304504
29,32,16,2,b,60.059284
29,32,18,2,b,30.655733
29,32,19,2,b,34.590343
29,32,20,2,b,39.475273
29,33,1,2,b,55.400993
29,33,2,2,b,77.77634
29,33,3,2,b,29.695726
29,33,4,2,b,19.453194
29,33,5,2,b,29.242418
29,33,6,2,b,24.896078
29,33,7,2,b,122.33535
29,33,9,2,b,120.970955
29,33,13,2,b,44.736694
29,33,14,2,b,119.07633
29,33,16,2,b,87.35972
29,33,18,2,b,40.832306
29,33,19,2,b,38.582855
29,33,20,2,b,37.80971
29,34,1,2,b,11.045308
29,34,2,2,b,18.674206
29,34,3,2,b,0.7499676
29,34,4,2,b,0.045575235
29,34,5,2,b,2.7411287
29,34,6,2,b,2.122382
29,34,7,2,b,63.456078
29,34,9,2,b,58.14043
29,34,13,2,b,5.8685436
29,34,14,2,b,56.777107
29,34,16,2,b,18.44728
29,34,18,2,b,3.4315064
29,34,19,2,b,3.8389974
29,34,20,2,b,2.4259734
29,35,1,2,b,9.636933
29,35,2,2,b,16.574862
29,35,3,2,b,0.6432472
29,35,4,2,b,0.5660087
29,35,5,2,b,1.7369266
29,35,6,2,b,2.3462007
29,35,7,2,b,48.31438
29,35,9,2,b,41.018135
29,35,13,2,b,5.3851542
29,35,14,2,b,44.74911
29,35,16,2,b,17.393007
29,35,18,2,b,2.623776
29,35,19,2,b,2.792427
29,35,20,2,b,2.5050497
29,36,1,2,b,5.7947655
29,36,2,2,b,11.474051
29,36,3,2,b,0.4631176
29,36,4,2,b,0.24310228
29,36,5,2,b,0.6391149
29,36,6,2,b,1.7266892
29,36,7,2,b,37.51562
29,36,9,2,b,31.041252
29,36,13,2,b,3.3782444
29,36,14,2,b,33.500267
29,36,16,2,b,11.671947
29,36,18,2,b,0.86890304
29,36,19,2,b,1.1237755
29,36,20,2,b,0.50849545
29,37,1,2,b,8.775208
29,37,2,2,b,13.11746
29,37,3,2,b,0.6782821
29,37,4,2,b,0.55783564
29,37,5,2,b,1.2145402
29,37,6,2,b,2.272068
29,37,7,2,b,43.355648
29,37,9,2,b,36.620834
29,37,13,2,b,5.1612277
29,37,14,2,b,40.456608
29,37,16,2,b,16.201742
29,37,18,2,b,2.1747274
29,37,19,2,b,2.3944013
29,37,20,2,b,2.1748326
29,41,1,2,b,75.1947
29,41,2,2,b,81.064644
29,41,3,2,b,26.059654
29,41,4,2,b,21.865
29,41,5,2,b,48.995914
29,41,6,2,b,30.4665
29,41,7,2,b,116.96717
29,41,9,2,b,115.25001
29,41,13,2,b,61.65829
29,41,14,2,b,119.16825
29,41,16,2,b,85.64792
29,41,18,2,b,56.769096
29,41,19,2,b,53.90406
29,41,20,2,b,62.06629
29,44,1,2,b,6.333727
29,44,2,2,b,11.091876
29,44,3,2,b,1.4509726
29,44,4,2,b,0.28616294
29,44,5,2,b,1.1163268
29,44,6,2,b,2.3804874
29,44,7,2,b,37.25352
29,44,9,2,b,33.955738
29,44,13,2,b,5.2058434
29,44,14,2,b,37.940605
29,44,16,2,b,15.042936
29,44,18,2,b,3.9439611
29,44,19,2,b,3.3251538
29,44,20,2,b,2.5333722
29,48,1,2,b,21.738766
29,48,2,2,b,34.250557
29,48,3,2,b,4.0702543
29,48,4,2,b,5.887078
29,48,5,2,b,4.9281034
29,48,6,2,b,2.775972
29,48,7,2,b,45.065422
29,48,9,2,b,35.451157
29,48,13,2,b,12.225505
29,48,14,2,b,39.402924
29,48,16,2,b,27.271395
29,48,18,2,b,4.501028
29,48,19,2,b,9.076632
29,48,20,2,b,13.121478
31,2,1,2,b,11.068659
31,2,2,2,b,13.904592
31,2,3,2,b,-1.9249727
31,2,4,2,b,3.0613623
31,2,5,2,b,5.0571966
31,2,6,2,b,1.8258364
31,2,7,2,b,14.315706
31,2,9,2,b,10.968444
31,2,13,2,b,7.6975093
31,2,14,2,b,13.410655
31,2,16,2,b,12.442912
31,2,18,2,b,8.118643
31,2,19,2,b,8.275182
31,2,20,2,b,13.209032
31,3,1,2,b,0.5822932
31,3,2,2,b,0.6950448
31,3,3,2,b,0.52925617
31,3,4,2,b,0.76101
31,3,5,2,b,0.17956956
31,3,6,2,b,0.42489776
31,3,7,2,b,1.5882399
31,3,9,2,b,-0.08698907
31,3,13,2,b,0.8961057
31,3,14,2,b,0.56364745
31,3,16,2,b,1.3184389
31,3,18,2,b,0.23916204
31,3,19,2,b,0.5460263
31,3,20,2,b,0.16929452
31,5,1,2,b,9.851696
31,5,2,2,b,7.7664247
31,5,3,2,b,3.334604
31,5,4,2,b,4.0741944
31,5,5,2,b,1.9799932
31,5,6,2,b,3.3060212
31,5,7,2,b,4.8309307
31,5,9,2,b,3.8020253
31,5,13,2,b,8.05971
31,5,14,2,b,6.765891
31,5,16,2,b,11.918022
31,5,18,2,b,2.16957
31,5,19,2,b,5.4810667
31,5,20,2,b,15.764036
31,9,1,2,b,0.77753645
31,9,2,2,b,0.35396913
31,9,3,2,b,0.33780384
31,9,4,2,b,0.3804321
31,9,5,2,b,0.45655003
31,9,6,2,b,0.2690328
31,9,7,2,b,1.5446793
31,9,9,2,b,0.6397634
31,9,13,2,b,0.61683935
31,9,14,2,b,1.4156233
31,9,16,2,b,4.688216
31,9,18,2,b,0.16190313
31,9,19,2,b,0.42792544
31,9,20,2,b,0.25899774
31,12,1,2,b,17.818834
31,12,2,2,b,9.857636
31,12,3,2,b,5.789621
31,12,4,2,b,12.757432
31,12,5,2,b,6.891138
31,12,6,2,b,7.160424
31,12,7,2,b,16.19377
31,12,9,2,b,12.8998
31,12,13,2,b,11.982643
31,12,14,2,b,17.079142
31,12,16,2,b,13.829223
31,12,18,2,b,7.063905
31,12,19,2,b,10.623905
31,12,20,2,b,29.044714
31,13,1,2,b,16.63757
31,13,2,2,b,16.575584
31,13,3,2,b,4.446467
31,13,4,2,b,10.518281
31,13,5,2,b,5.8718467
31,13,6,2,b,7.9190245
31,13,7,2,b,12.113253
31,13,9,2,b,8.275483
31,13,13,2,b,14.721187
31,13,14,2,b,16.178885
31,13,16,2,b,18.75324
31,13,18,2,b,12.072989
31,13,19,2,b,13.982418
31,13,20,2,b,27.85646
31,14,1,2,b,7.0788474
31,14,2,2,b,10.715354
31,14,3,2,b,1.3003463
31,14,4,2,b,1.5465189
31,14,5,2,b,0.79013443
31,14,6,2,b,1.5130033
31,14,7,2,b,14.633693
31,14,9,2,b,11.86579
31,14,13,2,b,4.6037006
31,14,14,2,b,17.174328
31,14,16,2,b,12.78918
31,14,18,2,b,3.4680889
31,14,19,2,b,5.304928
31,14,20,2,b,8.584985
31,16,1,2,b,33.816998
31,16,2,2,b,41.22964
31,16,3,2,b,36.605263
31,16,4,2,b,37.497097
31,16,5,2,b,30.305052
31,16,6,2,b,24.023935
31,16,7,2,b,47.84506
31,16,9,2,b,44.514767
31,16,13,2,b,28.649097
31,16,14,2,b,40.085323
31,16,16,2,b,35.407745
31,16,18,2,b,17.224745
31,16,19,2,b,25.251831
31,16,20,2,b,40.58486
31,17,1,2,b,9.173406
31,17,2,2,b,12.409123
31,17,3,2,b,0.7755322
31,17,4,2,b,1.4571539
31,17,5,2,b,3.480068
31,17,6,2,b,1.7429032
31,17,7,2,b,28.54742
31,17,9,2,b,21.194712
31,17,13,2,b,2.4185998
31,17,14,2,b,25.472116
31,17,16,2,b,9.704438
31,17,18,2,b,2.321866
31,17,19,2,b,2.5058668
31,17,20,2,b,4.285341
31,18,1,2,b,25.34467
31,18,2,2,b,22.659903
31,18,3,2,b,9.262518
31,18,4,2,b,13.736497
31,18,5,2,b,14.564126
31,18,6,2,b,5.7234955
31,18,7,2,b,25.111076
31,18,9,2,b,22.415771
31,18,13,2,b,15.0698805
31,18,14,2,b,23.784933
31,18,16,2,b,17.673313
31,18,18,2,b,6.4588985
31,18,19,2,b,10.56214
31,18,20,2,b,26.040442
31,19,1,2,b,0.6770555
31,19,2,2,b,0.6346149
31,19,3,2,b,0.608297
31,19,4,2,b,0.63010496
31,19,5,2,b,0.5561017
31,19,6,2,b,0.4024305
31,19,7,2,b,0.711929
31,19,9,2,b,0.23670751
31,19,13,2,b,0.49227715
31,19,14,2,b,0.6669712
31,19,16,2,b,1.5707804
31,19,18,2,b,0.29635644
31,19,19,2,b,0.48796627
31,19,20,2,b,0.17938477
31,20,1,2,b,0.33311176
31,20,2,2,b,-0.25279102
31,20,3,2,b,0.55852914
31,20,4,2,b,0.6584922
31,20,5,2,b,0.108662784
31,20,6,2,b,0.11631607
31,20,7,2,b,1.912684
31,20,9,2,b,0.6761065
31,20,13,2,b,0.32021502
31,20,14,2,b,-0.02614356
31,20,16,2,b,0.19542435
31,20,18,2,b,0.047378186
31,20,19,2,b,0.34397438
31,20,20,2,b,-0.47447848
31,23,1,2,b,25.668571
31,23,2,2,b,24.265072
31,23,3,2,b,12.679412
31,23,4,2,b,14.834009
31,23,5,2,b,13.198723
31,23,6,2,b,13.456376
31,23,7,2,b,19.734236
31,23,9,2,b,20.537249
31,23,13,2,b,23.35049
31,23,14,2,b,23.453787
31,23,16,2,b,26.91314
31,23,18,2,b,13.846739
31,23,19,2,b,21.27417
31,23,20,2,b,35.682537
31,25,1,2,b,0.42070287
31,25,2,2,b,0.16452266
31,25,3,2,b,0.1387261
31,25,4,2,b,0.17562002
31,25,5,2,b,0.30047244
31,25,6,2,b,0.43480715
31,25,7,2,b,7.8155956
31,25,9,2,b,4.3918023
31,25,13,2,b,0.3580791
31,25,14,2,b,3.6635077
31,25,16,2,b,1.0778555
31,25,18,2,b,0.09209463
31,25,19,2,b,0.19121307
31,25,20,2,b,-0.25296187
31,28,1,2,b,2.5112314
31,28,2,2,b,6.7152824
31,28,3,2,b,5.4863286
31,28,4,2,b,2.0798154
31,28,5,2,b,2.446318
31,28,6,2,b,2.328161
31,28,7,2,b,5.3743353
31,28,9,2,b,4.3662243
31,28,13,2,b,3.933949
31,28,14,2,b,3.0531423
31,28,16,2,b,4.0841603
31,28,18,2,b,1.463266
31,28,19,2,b,2.506528
31,28,20,2,b,6.4956794
31,29,1,2,b,0.33387262
31,29,2,2,b,1.5860039
31,29,3,2,b,0.40877995
31,29,4,2,b,1.2285601
31,29,5,2,b,0.4387798
31,29,6,2,b,0.42278382
31,29,7,2,b,2.3187375
31,29,9,2,b,-0.010974293
31,29,13,2,b,0.5277463
31,29,14,2,b,0.17500283
31,29,16,2,b,0.36530668
31,29,18,2,b,0.0666693
31,29,19,2,b,0.7027718
31,29,20,2,b,0.33930153
31,32,1,2,b,9.443517
31,32,2,2,b,10.43055
31,32,3,2,b,5.4533377
31,32,4,2,b,8.075822
31,32,5,2,b,2.9848638
31,32,6,2,b,2.7441468
31,32,7,2,b,10.155455
31,32,9,2,b,5.996891
31,32,13,2,b,5.296857
31,32,14,2,b,7.5340605
31,32,16,2,b,8.842298
31,32,18,2,b,-0.052017543
31,32,19,2,b,4.13776
31,32,20,2,b,14.467353
31,33,1,2,b,16.29757
31,33,2,2,b,36.08957
31,33,3,2,b,31.185738
31,33,4,2,b,21.933628
31,33,5,2,b,15.641938
31,33,6,2,b,15.008368
31,33,7,2,b,30.989626
31,33,9,2,b,29.032621
31,33,13,2,b,15.448912
31,33,14,2,b,25.729702
31,33,16,2,b,29.872498
31,33,18,2,b,8.212035
31,33,19,2,b,12.164048
31,33,20,2,b,27.196196
31,34,1,2,b,0.8368804
31,34,2,2,b,0.09358607
31,34,3,2,b,0.6301122
31,34,4,2,b,0.24223663
31,34,5,2,b,0.22570504
31,34,6,2,b,0.09055703
31,34,7,2,b,4.1739163
31,34,9,2,b,2.2884417
31,34,13,2,b,0.96249765
31,34,14,2,b,2.1837165
31,34,16,2,b,2.651035
31,34,18,2,b,0.101923935
31,34,19,2,b,0.40918782
31,34,20,2,b,-0.35394803
31,35,1,2,b,0.846397
31,35,2,2,b,0.45421246
31,35,3,2,b,0.61286813
31,35,4,2,b,0.59067416
31,35,5,2,b,0.26941288
31,35,6,2,b,0.2610818
31,35,7,2,b,0.974879
31,35,9,2,b,-0.38999635
31,35,13,2,b,0.6352394
31,35,14,2,b,0.67701346
31,35,16,2,b,2.7838795
31,35,18,2,b,0.15913859
31,35,19,2,b,0.40948448
31,35,20,2,b,0.17711216
31,36,1,2,b,0.57244986
31,36,2,2,b,0.15868148
31,36,3,2,b,0.6623189
31,36,4,2,b,0.554436
31,36,5,2,b,0.37253743
31,36,6,2,b,0.31044647
31,36,7,2,b,0.2818686
31,36,9,2,b,-0.64010966
31,36,13,2,b,0.40532404
31,36,14,2,b,0.098279245
31,36,16,2,b,1.5913818
31,36,18,2,b,0.25231802
31,36,19,2,b,0.45581514
31,36,20,2,b,0.28232366
31,37,1,2,b,0.6958165
31,37,2,2,b,-0.17087527
31,37,3,2,b,0.52087253
31,37,4,2,b,0.61161256
31,37,5,2,b,0.22535688
31,37,6,2,b,0.35062122
31,37,7,2,b,0.8041751
31,37,9,2,b,-0.11378361
31,37,13,2,b,0.64465064
31,37,14,2,b,0.66312134
31,37,16,2,b,2.7768552
31,37,18,2,b,0.21606588
31,37,19,2,b,0.41302517
31,37,20,2,b,0.40456405
31,41,1,2,b,22.021263
31,41,2,2,b,16.112818
31,41,3,2,b,14.809222
31,41,4,2,b,14.915122
31,41,5,2,b,14.69659
31,41,6,2,b,12.017234
31,41,7,2,b,29.9056
31,41,9,2,b,29.993448
31,41,13,2,b,17.759773
31,41,14,2,b,26.779465
31,41,16,2,b,22.780611
31,41,18,2,b,4.9411354
31,41,19,2,b,10.474431
31,41,20,2,b,30.186588
31,44,1,2,b,0.806556
31,44,2,2,b,0.08461628
31,44,3,2,b,0.65804535
31,44,4,2,b,0.4645747
31,44,5,2,b,0.06373299
31,44,6,2,b,0.77587944
31,44,7,2,b,0.017419586
31,44,9,2,b,0.5807666
31,44,13,2,b,1.1439157
31,44,14,2,b,1.8140887
31,44,16,2,b,2.8308377
31,44,18,2,b,0.35608286
31,44,19,2,b,0.8476386
31,44,20,2,b,1.2188896
31,48,1,2,b,1.9138267
31,48,2,2,b,4.820387
31,48,3,2,b,2.2437375
31,48,4,2,b,4.58242
31,48,5,2,b,1.6714109
31,48,6,2,b,1.1720216
31,48,7,2,b,0.6807593
31,48,9,2,b,-0.70727146
31,48,13,2,b,1.0277908
31,48,14,2,b,0.0989231
31,48,16,2,b,2.5477962
31,48,18,2,b,-0.21972278
31,48,19,2,b,1.0151517
31,48,20,2,b,5.0546117
32,2,1,2,b,83.47852
32,2,2,2,b,87.87065
32,2,3,2,b,26.955732
32,2,4,2,b,36.487682
32,2,5,2,b,61.89877
32,2,6,2,b,35.198097
32,2,7,2,b,101.05003
32,2,9,2,b,97.28731
32,2,13,2,b,72.49146
32,2,14,2,b,105.146576
32,2,16,2,b,82.52875
32,2,18,2,b,68.380165
32,2,19,2,b,68.19444
32,2,20,2,b,77.45303
32,3,1,2,b,39.549015
32,3,2,2,b,38.50026
32,3,3,2,b,18.368814
32,3,4,2,b,17.322708
32,3,5,2,b,22.861807
32,3,6,2,b,13.992488
32,3,7,2,b,70.1269
32,3,9,2,b,64.45698
32,3,13,2,b,25.412313
32,3,14,2,b,60.519238
32,3,16,2,b,39.86429
32,3,18,2,b,13.582947
32,3,19,2,b,19.72886
32,3,20,2,b,26.938955
32,5,1,2,b,84.25987
32,5,2,2,b,75.05699
32,5,3,2,b,46.346573
32,5,4,2,b,43.631012
32,5,5,2,b,61.36189
32,5,6,2,b,49.993355
32,5,7,2,b,94.5998
32,5,9,2,b,92.330894
32,5,13,2,b,75.12828
32,5,14,2,b,96.85301
32,5,16,2,b,87.15728
32,5,18,2,b,68.04215
32,5,19,2,b,60.602287
32,5,20,2,b,73.17325
32,9,1,2,b,11.472473
32,9,2,2,b,8.518655
32,9,3,2,b,4.1031494
